id1,id2,id3,R2_N3_cv,R2_N3_fit
5,22,28,-1.713,0.5
5,22,29,-3.806,0.404
5,22,30,-1.891,0.317
5,22,31,-1.941,0.32
5,23,24,-0.627,0.597
5,23,25,-1.063,0.538
5,23,26,0.03,0.641
5,23,27,-6.629,0.406
5,23,28,-0.795,0.55
5,23,29,-1.051,0.515
5,23,30,-0.786,0.434
5,23,31,-0.909,0.433
5,24,25,-0.961,0.62
5,24,26,-0.208,0.622
5,24,27,-3.435,0.502
5,24,28,-0.439,0.707
5,24,29,-1.219,0.57
5,24,30,-0.583,0.598
5,24,31,-0.605,0.583
5,25,26,-0.305,0.673
5,25,27,-5.474,0.52
5,25,28,-1.239,0.566
5,25,29,-1.579,0.605
5,25,30,-1.116,0.54
5,25,31,-1.193,0.543
5,26,27,-3.731,0.563
5,26,28,0.014,0.741
5,26,29,-0.034,0.666
5,26,30,-0.092,0.558
5,26,31,-0.041,0.553
5,27,28,-5.935,0.416
5,27,29,-8.731,0.275
5,27,30,-8.102,0.341
5,27,31,-8.261,0.331
5,28,29,-1.08,0.473
5,28,30,-0.843,0.437
5,28,31,-1.027,0.44
5,29,30,-0.982,0.405
5,29,31,-1.194,0.391
5,30,31,-1.161,0.317
6,7,8,-1.765,0.331
6,7,9,-1.642,0.505
6,7,10,-1.711,0.457
6,7,11,-1.25,0.62
6,7,12,-1.739,0.47
6,7,13,-1.293,0.481
6,7,14,-2.479,0.355
6,7,15,-0.123,0.646
6,7,16,-1.413,0.473
6,7,17,-0.739,0.54
6,7,18,-1.36,0.405
6,7,19,-1.438,0.498
6,7,20,-1.266,0.433
6,7,21,-1.331,0.491
6,7,22,-2.432,0.483
6,7,23,-0.668,0.596
6,7,24,-0.889,0.689
6,7,25,-1.332,0.593
6,7,26,-0.529,0.626
6,7,27,-3.597,0.558
6,7,28,-1.194,0.486
6,7,29,-1.325,0.624
6,7,30,-1.091,0.477
6,7,31,-1.75,0.463
6,8,9,-1.406,0.521
6,8,10,-1.187,0.47
6,8,11,-1.131,0.609
6,8,12,-1.956,0.499
6,8,13,-1.31,0.509
6,8,14,-2.163,0.377
6,8,15,-0.144,0.647
6,8,16,-1.342,0.449
6,8,17,-0.519,0.499
6,8,18,-1.312,0.411
6,8,19,-1.489,0.488
6,8,20,-0.974,0.447
6,8,21,-1.337,0.489
6,8,22,-2.376,0.483
6,8,23,-0.546,0.578
6,8,24,-0.792,0.686
6,8,25,-1.425,0.585
6,8,26,-0.299,0.645
6,8,27,-4.392,0.563
6,8,28,-1.166,0.481
6,8,29,-1.25,0.63
6,8,30,-1.071,0.468
6,8,31,-1.433,0.458
6,9,10,-1.123,0.505
6,9,11,-1.068,0.633
6,9,12,-1.45,0.527
6,9,13,-0.979,0.513
6,9,14,-1.908,0.519
6,9,15,-0.159,0.721
6,9,16,-1.122,0.568
6,9,17,-0.215,0.661
6,9,18,-1.442,0.511
6,9,19,-1.294,0.564
6,9,20,-1.196,0.557
6,9,21,-1.098,0.637
6,9,22,-1.535,0.645
6,9,23,-0.512,0.631
6,9,24,-0.718,0.683
6,9,25,-1.302,0.647
6,9,26,-0.14,0.696
6,9,27,-2.606,0.664
6,9,28,-0.797,0.591
6,9,29,-1.273,0.717
6,9,30,-0.884,0.627
6,9,31,-1.207,0.624
6,10,11,-0.989,0.614
6,10,12,-1.573,0.513
6,10,13,-1.084,0.503
6,10,14,-2.001,0.458
6,10,15,-0.225,0.693
6,10,16,-1.33,0.523
6,10,17,-0.355,0.625
6,10,18,-1.473,0.476
6,10,19,-1.167,0.553
6,10,20,-1.142,0.516
6,10,21,-1.101,0.585
6,10,22,-1.643,0.582
6,10,23,-0.469,0.649
6,10,24,-0.533,0.656
6,10,25,-1.015,0.649
6,10,26,-0.217,0.651
6,10,27,-2.896,0.671
6,10,28,-0.8,0.582
6,10,29,-1.246,0.672
6,10,30,-0.904,0.581
6,10,31,-1.297,0.576
6,11,12,-1.352,0.604
6,11,13,-1.059,0.612
6,11,14,-1.436,0.646
6,11,15,-0.075,0.817
6,11,16,-0.952,0.609
6,11,17,0.177,0.745
6,11,18,-1,0.627
6,11,19,-1.023,0.629
6,11,20,-0.645,0.686
6,11,21,-1.064,0.729
6,11,22,-0.976,0.724
6,11,23,-0.5,0.746
6,11,24,-0.36,0.759
6,11,25,-1.011,0.698
6,11,26,-0.164,0.696
6,11,27,-1.242,0.705
6,11,28,-0.594,0.654
6,11,29,-1.079,0.801
6,11,30,-0.805,0.703
6,11,31,-0.91,0.699
6,12,13,-1.649,0.452
6,12,14,-1.858,0.451
6,12,15,-0.25,0.727
6,12,16,-1.059,0.54
6,12,17,-0.34,0.662
6,12,18,-1.528,0.482
6,12,19,-1.115,0.541
6,12,20,-0.902,0.626
6,12,21,-1.656,0.627
6,12,22,-1.691,0.613
6,12,23,-0.855,0.646
6,12,24,-0.685,0.67
6,12,25,-1.204,0.685
6,12,26,-0.48,0.638
6,12,27,-3.298,0.651
6,12,28,-1.007,0.598
6,12,29,-1.394,0.721
6,12,30,-1.156,0.615
6,12,31,-1.599,0.603
6,13,14,-1.162,0.456
6,13,15,0.127,0.718
6,13,16,-0.741,0.544
6,13,17,-0.08,0.655
6,13,18,-1.095,0.467
6,13,19,-0.992,0.533
6,13,20,-0.743,0.594
6,13,21,-1.128,0.611
6,13,22,-1.391,0.606
6,13,23,-0.519,0.636
6,13,24,-0.418,0.659
6,13,25,-0.905,0.679
6,13,26,-0.165,0.644
6,13,27,-2.535,0.675
6,13,28,-0.795,0.601
6,13,29,-1.048,0.721
6,13,30,-0.782,0.609
6,13,31,-0.934,0.596
6,14,15,-0.471,0.648
6,14,16,-1.979,0.473
6,14,17,-1.159,0.526
6,14,18,-1.687,0.406
6,14,19,-1.31,0.481
6,14,20,-1.705,0.444
6,14,21,-1.471,0.503
6,14,22,-2.542,0.503
6,14,23,-1.043,0.58
6,14,24,-0.572,0.633
6,14,25,-1.199,0.595
6,14,26,-0.346,0.651
6,14,27,-4.348,0.619
6,14,28,-1.228,0.503
6,14,29,-1.605,0.642
6,14,30,-1.554,0.494
6,14,31,-1.776,0.482
6,15,16,-0.455,0.675
6,15,17,-0.034,0.646
6,15,18,-0.212,0.649
6,15,19,0.356,0.845
6,15,20,-0.208,0.665
6,15,21,0.061,0.642
6,15,22,-0.674,0.643
6,15,23,0.384,0.685
6,15,24,0.19,0.781
6,15,25,-0.122,0.731
6,15,26,0.182,0.713
6,15,27,-1.979,0.708
6,15,28,-0.222,0.647
6,15,29,-0.04,0.715
6,15,30,-0.061,0.639
6,15,31,-0.231,0.639
6,16,17,-0.524,0.527
6,16,18,-1.175,0.534
6,16,19,-1.002,0.551
6,16,20,-1.081,0.494
6,16,21,-1.142,0.591
6,16,22,-1.821,0.604
6,16,23,-0.403,0.638
6,16,24,-0.415,0.782
6,16,25,-1.177,0.617
6,16,26,-0.079,0.737
6,16,27,-3.728,0.681
6,16,28,-1.176,0.499
6,16,29,-1.35,0.684
6,16,30,-0.831,0.553
6,16,31,-1.198,0.553
6,17,18,-0.213,0.563
6,17,19,-0.257,0.736
6,17,20,-0.755,0.532
6,17,21,-0.166,0.533
6,17,22,-0.765,0.535
6,17,23,-0.014,0.586
6,17,24,0.066,0.769
6,17,25,-0.265,0.635
6,17,26,0.323,0.694
6,17,27,-3.585,0.64
6,17,28,-0.562,0.542
6,17,29,-0.568,0.672
6,17,30,-0.137,0.51
6,17,31,-0.325,0.511
6,18,19,-1.084,0.601
6,18,20,-1.028,0.682
6,18,21,-0.918,0.492
6,18,22,-1.912,0.494
6,18,23,-0.454,0.635
6,18,24,-0.508,0.703
6,18,25,-1.4,0.733
6,18,26,-0.2,0.63
6,18,27,-4.246,0.615
6,18,28,-1.188,0.534
6,18,29,-1.273,0.621
6,18,30,-0.935,0.488
6,18,31,-1.274,0.479
6,19,20,-1.048,0.526
6,19,21,-1.038,0.707
6,19,22,-1.416,0.711
6,19,23,-0.653,0.668
6,19,24,-0.49,0.637
6,19,25,-1.182,0.601
6,19,26,0.128,0.788
6,19,27,-2.38,0.653
6,19,28,-0.765,0.584
6,19,29,-1.314,0.749
6,19,30,-0.87,0.715
6,19,31,-1.026,0.697
6,20,21,-0.971,0.625
6,20,22,-1.721,0.608
6,20,23,-0.484,0.587
6,20,24,-0.492,0.638
6,20,25,-1.236,0.585
6,20,26,-0.019,0.729
6,20,27,-2.314,0.603
6,20,28,-0.941,0.53
6,20,29,-1.215,0.75
6,20,30,-0.847,0.568
6,20,31,-0.863,0.568
6,21,22,-2.08,0.489
6,21,23,-0.657,0.616
6,21,24,-0.221,0.71
6,21,25,-0.78,0.675
6,21,26,-0.114,0.647
6,21,27,-4.249,0.642
6,21,28,-0.989,0.572
6,21,29,-0.729,0.635
6,21,30,-0.874,0.488
6,21,31,-1.092,0.49
6,22,23,-1.112,0.614
6,22,24,-0.576,0.685
6,22,25,-1.308,0.673
6,22,26,-0.18,0.638
6,22,27,-4.949,0.62
6,22,28,-1.334,0.576
6,22,29,-2.973,0.638
6,22,30,-1.737,0.483
6,22,31,-1.521,0.485
6,23,24,-0.015,0.724
6,23,25,-0.592,0.637
6,23,26,0.316,0.732
6,23,27,-2.621,0.641
6,23,28,-0.554,0.637
6,23,29,-0.613,0.769
6,23,30,-0.446,0.594
6,23,31,-0.619,0.594
6,24,25,-0.433,0.693
6,24,26,0.159,0.727
6,24,27,-0.686,0.706
6,24,28,-0.008,0.747
6,24,29,-0.76,0.818
6,24,30,-0.348,0.712
6,24,31,-0.447,0.701
6,25,26,-0.048,0.747
6,25,27,-1.847,0.657
6,25,28,-0.996,0.608
6,25,29,-1.158,0.836
6,25,30,-0.85,0.631
6,25,31,-0.96,0.631
6,26,27,-0.389,0.725
6,26,28,0.331,0.763
6,26,29,0.072,0.776
6,26,30,0.043,0.642
6,26,31,0.033,0.639
6,27,28,-1.419,0.586
6,27,29,-5.995,0.707
6,27,30,-4.255,0.599
6,27,31,-4.485,0.596
6,28,29,-0.842,0.664
6,28,30,-0.893,0.53
6,28,31,-0.844,0.53
6,29,30,-0.717,0.644
6,29,31,-1.048,0.641
6,30,31,-0.877,0.481
7,8,9,-2.467,0.313
7,8,10,-2.554,0.251
7,8,11,-1.895,0.357
7,8,12,-2.07,0.41
7,8,13,-1.927,0.445
7,8,14,-3.766,0.316
7,8,15,-1.178,0.486
7,8,16,-2.202,0.291
7,8,17,-1.77,0.392
7,8,18,-1.976,0.302
7,8,19,-1.78,0.467
7,8,20,-1.408,0.445
7,8,21,-2.22,0.353
7,8,22,-3.327,0.355
7,8,23,-1.228,0.419
7,8,24,-1.253,0.662
7,8,25,-1.567,0.453
7,8,26,-0.67,0.578
7,8,27,-6.443,0.312
7,8,28,-1.875,0.39
7,8,29,-2.44,0.389
7,8,30,-1.661,0.314
7,8,31,-2.029,0.309
7,9,10,-2.411,0.312
7,9,11,-1.928,0.384
7,9,12,-1.864,0.418
7,9,13,-1.461,0.436
7,9,14,-3.132,0.355
7,9,15,-1.028,0.52
7,9,16,-2.003,0.379
7,9,17,-1.228,0.512
7,9,18,-1.932,0.357
7,9,19,-1.709,0.489
7,9,20,-1.472,0.494
7,9,21,-1.958,0.464
7,9,22,-2.801,0.485
7,9,23,-0.959,0.444
7,9,24,-1.071,0.678
7,9,25,-1.485,0.49
7,9,26,-0.551,0.591
7,9,27,-4.793,0.404
7,9,28,-1.695,0.465
7,9,29,-2.364,0.467
7,9,30,-1.5,0.443
7,9,31,-1.814,0.442
7,10,11,-2.017,0.36
7,10,12,-2.168,0.408
7,10,13,-1.952,0.436
7,10,14,-3.989,0.345
7,10,15,-1.162,0.489
7,10,16,-2.259,0.334
7,10,17,-1.344,0.484
7,10,18,-2.04,0.326
7,10,19,-1.685,0.478
7,10,20,-1.561,0.456
7,10,21,-2.009,0.408
7,10,22,-2.967,0.415
7,10,23,-1.087,0.455
7,10,24,-1.254,0.662
7,10,25,-1.504,0.49
7,10,26,-0.719,0.552
7,10,27,-5.32,0.381
7,10,28,-1.795,0.46
7,10,29,-2.467,0.414
7,10,30,-1.593,0.392
7,10,31,-1.921,0.389
7,11,12,-1.725,0.415
7,11,13,-1.621,0.461
7,11,14,-2.559,0.528
7,11,15,-0.607,0.592
7,11,16,-1.792,0.386
7,11,17,-0.445,0.618
7,11,18,-1.512,0.438
7,11,19,-1.413,0.497
7,11,20,-1.069,0.638
7,11,21,-1.858,0.535
7,11,22,-3.059,0.537
7,11,23,-0.872,0.539
7,11,24,-0.801,0.694
7,11,25,-1.564,0.519
7,11,26,-0.892,0.569
7,11,27,-4.139,0.416
7,11,28,-1.969,0.505
7,11,29,-1.966,0.502
7,11,30,-1.114,0.503
7,11,31,-1.485,0.499
7,12,13,-1.924,0.431
7,12,14,-2.676,0.437
7,12,15,-0.509,0.619
7,12,16,-1.544,0.442
7,12,17,-0.421,0.6
7,12,18,-1.471,0.431
7,12,19,-1.206,0.537
7,12,20,-0.943,0.628
7,12,21,-2.096,0.557
7,12,22,-2.367,0.553
7,12,23,-0.938,0.536
7,12,24,-0.624,0.721
7,12,25,-1.199,0.609
7,12,26,-0.981,0.575
7,12,27,-3.825,0.517
7,12,28,-1.359,0.55
7,12,29,-1.743,0.601
7,12,30,-1.112,0.534
7,12,31,-1.85,0.527
7,13,14,-1.995,0.434
7,13,15,-0.148,0.633
7,13,16,-1.182,0.467
7,13,17,-0.044,0.597
7,13,18,-1.152,0.448
7,13,19,-1.187,0.558
7,13,20,-0.732,0.609
7,13,21,-1.388,0.566
7,13,22,-1.527,0.575
7,13,23,-0.678,0.543
7,13,24,-0.667,0.736
7,13,25,-1.031,0.621
7,13,26,-0.635,0.598
7,13,27,-3.389,0.59
7,13,28,-1.04,0.572
7,13,29,-1.312,0.652
7,13,30,-0.698,0.552
7,13,31,-1.095,0.545
7,14,15,-1.335,0.544
7,14,16,-2.796,0.389
7,14,17,-1.593,0.45
7,14,18,-2.45,0.368
7,14,19,-2.037,0.491
7,14,20,-2.059,0.435
7,14,21,-2.377,0.437
7,14,22,-3.612,0.458
7,14,23,-1.539,0.453
7,14,24,-1.3,0.687
7,14,25,-1.67,0.517
7,14,26,-1.074,0.642
7,14,27,-5.759,0.573
7,14,28,-1.918,0.463
7,14,29,-2.686,0.581
7,14,30,-1.948,0.423
7,14,31,-2.423,0.417
7,15,16,-0.875,0.522
7,15,17,-0.788,0.46
7,15,18,-0.723,0.502
7,15,19,0.004,0.787
7,15,20,-0.53,0.603
7,15,21,-0.478,0.473
7,15,22,-1.741,0.478
7,15,23,-0.127,0.515
7,15,24,-0.347,0.733
7,15,25,-0.43,0.589
7,15,26,-0.292,0.603
7,15,27,-3.508,0.489
7,15,28,-1.151,0.509
7,15,29,-0.819,0.498
7,15,30,-0.666,0.461
7,15,31,-0.965,0.463
7,16,17,-0.934,0.438
7,16,18,-1.65,0.443
7,16,19,-1.285,0.481
7,16,20,-1.07,0.468
7,16,21,-1.785,0.498
7,16,22,-2.685,0.522
7,16,23,-0.661,0.525
7,16,24,-0.73,0.742
7,16,25,-1.254,0.507
7,16,26,-0.408,0.691
7,16,27,-4.542,0.459
7,16,28,-1.508,0.405
7,16,29,-1.846,0.455
7,16,30,-1.257,0.454
7,16,31,-1.628,0.454
7,17,18,-0.777,0.488
7,17,19,-0.521,0.718
7,17,20,-0.958,0.512
7,17,21,-0.701,0.414
7,17,22,-2.117,0.42
7,17,23,-0.384,0.445
7,17,24,-0.393,0.73
7,17,25,-0.504,0.543
7,17,26,-0.185,0.629
7,17,27,-4.995,0.451
7,17,28,-1.44,0.469
7,17,29,-1.281,0.469
7,17,30,-0.693,0.389
7,17,31,-0.971,0.391
7,18,19,-0.952,0.598
7,18,20,-0.747,0.687
7,18,21,-1.636,0.368
7,18,22,-2.491,0.384
7,18,23,-0.72,0.519
7,18,24,-0.594,0.739
7,18,25,-0.965,0.674
7,18,26,-0.735,0.558
7,18,27,-4.798,0.439
7,18,28,-1.326,0.47
7,18,29,-1.66,0.419
7,18,30,-1.157,0.365
7,18,31,-1.435,0.36
7,19,20,-1.037,0.514
7,19,21,-0.831,0.672
7,19,22,-1.583,0.687
7,19,23,-0.457,0.589
7,19,24,-0.86,0.67
7,19,25,-1.158,0.516
7,19,26,-0.02,0.777
7,19,27,-3.761,0.553
7,19,28,-1.513,0.545
7,19,29,-1.603,0.666
7,19,30,-0.62,0.677
7,19,31,-0.981,0.66
7,20,21,-0.842,0.63
7,20,22,-1.937,0.603
7,20,23,-0.904,0.52
7,20,24,-0.565,0.663
7,20,25,-1.293,0.499
7,20,26,-0.204,0.727
7,20,27,-3.154,0.518
7,20,28,-1.016,0.515
7,20,29,-1.479,0.692
7,20,30,-0.696,0.563
7,20,31,-0.857,0.562
7,21,22,-2.711,0.353
7,21,23,-0.781,0.471
7,21,24,-0.542,0.697
7,21,25,-0.934,0.569
7,21,26,-0.526,0.563
7,21,27,-5.686,0.435
7,21,28,-1.262,0.491
7,21,29,-1.448,0.426
7,21,30,-1.088,0.346
7,21,31,-1.521,0.35
7,22,23,-1.824,0.474
7,22,24,-0.929,0.683
7,22,25,-1.88,0.572
7,22,26,-0.95,0.557
7,22,27,-6.454,0.425
7,22,28,-2.329,0.5
7,22,29,-3.942,0.439
7,22,30,-2.402,0.36
7,22,31,-2.274,0.374
7,23,24,-0.523,0.682
7,23,25,-0.76,0.5
7,23,26,-0.201,0.64
7,23,27,-4.103,0.432
7,23,28,-0.518,0.545
7,23,29,-0.988,0.542
7,23,30,-0.488,0.441
7,23,31,-0.901,0.441
7,24,25,-0.688,0.668
7,24,26,-0.245,0.718
7,24,27,-1.183,0.678
7,24,28,-0.763,0.741
7,24,29,-1.213,0.791
7,24,30,-0.528,0.689
7,24,31,-0.747,0.686
7,25,26,-0.485,0.673
7,25,27,-2.829,0.478
7,25,28,-2,0.514
7,25,29,-1.495,0.64
7,25,30,-0.83,0.514
7,25,31,-1.168,0.516
7,26,27,-0.718,0.596
7,26,28,-0.352,0.736
7,26,29,-0.416,0.643
7,26,30,-0.309,0.556
7,26,31,-0.403,0.556
7,27,28,-0.765,0.425
7,27,29,-7.477,0.434
7,27,30,-5.399,0.38
7,27,31,-5.804,0.379
7,28,29,-1.487,0.498
7,28,30,-1.137,0.438
7,28,31,-1.47,0.44
7,29,30,-1.08,0.423
7,29,31,-1.529,0.423
7,30,31,-1.159,0.318
8,9,10,-1.828,0.289
8,9,11,-1.531,0.354
8,9,12,-1.858,0.415
8,9,13,-1.542,0.423
8,9,14,-3.134,0.328
8,9,15,-0.773,0.543
8,9,16,-1.595,0.371
8,9,17,-1.187,0.518
8,9,18,-1.885,0.331
8,9,19,-1.709,0.428
8,9,20,-1.387,0.518
8,9,21,-1.929,0.436
8,9,22,-2.554,0.459
8,9,23,-0.765,0.448
8,9,24,-1.02,0.629
8,9,25,-1.526,0.479
8,9,26,-0.446,0.618
8,9,27,-6.78,0.368
8,9,28,-1.361,0.456
8,9,29,-2.3,0.414
8,9,30,-1.303,0.427
8,9,31,-1.426,0.421
8,10,11,-1.477,0.332
8,10,12,-1.942,0.412
8,10,13,-1.697,0.429
8,10,14,-3.192,0.328
8,10,15,-0.66,0.516
8,10,16,-1.647,0.332
8,10,17,-0.925,0.486
8,10,18,-1.901,0.305
8,10,19,-1.395,0.423
8,10,20,-1.313,0.48
8,10,21,-1.746,0.388
8,10,22,-2.418,0.397
8,10,23,-0.749,0.464
8,10,24,-0.946,0.611
8,10,25,-1.179,0.485
8,10,26,-0.211,0.582
8,10,27,-6.059,0.356
8,10,28,-1.285,0.457
8,10,29,-2.09,0.369
8,10,30,-1.073,0.384
8,10,31,-1.296,0.376
8,11,12,-1.8,0.401
8,11,13,-1.624,0.434
8,11,14,-2.454,0.474
8,11,15,-0.417,0.595
8,11,16,-1.553,0.376
8,11,17,-0.098,0.614
8,11,18,-1.485,0.409
8,11,19,-1.365,0.444
8,11,20,-0.9,0.633
8,11,21,-1.651,0.53
8,11,22,-3.446,0.524
8,11,23,-0.66,0.535
8,11,24,-0.947,0.64
8,11,25,-1.436,0.509
8,11,26,-0.796,0.585
8,11,27,-5.846,0.376
8,11,28,-1.138,0.504
8,11,29,-1.865,0.446
8,11,30,-0.999,0.503
8,11,31,-1.112,0.494
8,12,13,-2.26,0.418
8,12,14,-3.06,0.43
8,12,15,-0.567,0.655
8,12,16,-1.401,0.44
8,12,17,-0.495,0.613
8,12,18,-1.969,0.419
8,12,19,-1.283,0.488
8,12,20,-0.799,0.663
8,12,21,-2.312,0.535
8,12,22,-2.725,0.536
8,12,23,-0.88,0.55
8,12,24,-1.081,0.685
8,12,25,-1.218,0.605
8,12,26,-0.969,0.607
8,12,27,-4.749,0.496
8,12,28,-1.209,0.545
8,12,29,-1.928,0.562
8,12,30,-1.247,0.526
8,12,31,-1.723,0.513
8,13,14,-2.528,0.419
8,13,15,-0.469,0.667
8,13,16,-1.28,0.457
8,13,17,-0.314,0.617
8,13,18,-1.827,0.427
8,13,19,-1.346,0.497
8,13,20,-0.896,0.651
8,13,21,-1.94,0.531
8,13,22,-2.052,0.546
8,13,23,-0.767,0.551
8,13,24,-1.153,0.69
8,13,25,-1.125,0.61
8,13,26,-0.74,0.63
8,13,27,-4.643,0.551
8,13,28,-1.149,0.56
8,13,29,-1.751,0.591
8,13,30,-1.088,0.533
8,13,31,-1.158,0.52
8,14,15,-1.437,0.571
8,14,16,-2.845,0.374
8,14,17,-2.001,0.464
8,14,18,-2.653,0.329
8,14,19,-2.015,0.412
8,14,20,-2.273,0.466
8,14,21,-2.785,0.391
8,14,22,-3.89,0.416
8,14,23,-1.553,0.457
8,14,24,-1.507,0.629
8,14,25,-1.881,0.499
8,14,26,-0.967,0.677
8,14,27,-7.093,0.496
8,14,28,-2.054,0.445
8,14,29,-3.017,0.488
8,14,30,-2.285,0.394
8,14,31,-2.38,0.381
8,15,16,-0.871,0.528
8,15,17,-1.122,0.486
8,15,18,-0.684,0.514
8,15,19,0.015,0.773
8,15,20,-0.758,0.625
8,15,21,-0.644,0.487
8,15,22,-1.649,0.491
8,15,23,-0.238,0.533
8,15,24,-0.422,0.726
8,15,25,-0.496,0.595
8,15,26,-0.093,0.636
8,15,27,-3.934,0.504
8,15,28,-0.939,0.516
8,15,29,-0.91,0.505
8,15,30,-0.561,0.489
8,15,31,-0.62,0.487
8,16,17,-1.169,0.43
8,16,18,-1.424,0.448
8,16,19,-1.261,0.459
8,16,20,-1.051,0.463
8,16,21,-1.661,0.531
8,16,22,-2.46,0.546
8,16,23,-0.654,0.523
8,16,24,-0.732,0.72
8,16,25,-1.311,0.509
8,16,26,-0.185,0.685
8,16,27,-5.669,0.455
8,16,28,-1.502,0.405
8,16,29,-1.926,0.433
8,16,30,-1.132,0.472
8,16,31,-1.347,0.476
8,17,18,-0.806,0.487
8,17,19,-0.443,0.726
8,17,20,-1.379,0.504
8,17,21,-0.818,0.414
8,17,22,-2.162,0.421
8,17,23,-0.596,0.451
8,17,24,-0.466,0.728
8,17,25,-0.517,0.541
8,17,26,-0.088,0.641
8,17,27,-5.194,0.455
8,17,28,-1.458,0.467
8,17,29,-1.627,0.469
8,17,30,-1.008,0.391
8,17,31,-1.099,0.393
8,18,19,-1.142,0.545
8,18,20,-0.981,0.676
8,18,21,-1.801,0.34
8,18,22,-2.557,0.357
8,18,23,-0.809,0.518
8,18,24,-0.752,0.683
8,18,25,-1.083,0.677
8,18,26,-0.391,0.58
8,18,27,-5.67,0.396
8,18,28,-1.195,0.465
8,18,29,-1.882,0.365
8,18,30,-1.242,0.348
8,18,31,-1.367,0.338
8,19,20,-1.248,0.512
8,19,21,-1.084,0.659
8,19,22,-1.851,0.661
8,19,23,-0.537,0.571
8,19,24,-1.112,0.61
8,19,25,-1.258,0.489
8,19,26,0.167,0.769
8,19,27,-5.367,0.477
8,19,28,-1.013,0.527
8,19,29,-1.718,0.566
8,19,30,-0.68,0.686
8,19,31,-0.951,0.659
8,20,21,-1.022,0.622
8,20,22,-2.13,0.599
8,20,23,-0.905,0.529
8,20,24,-0.761,0.646
8,20,25,-1.337,0.504
8,20,26,-0.182,0.74
8,20,27,-4.038,0.533
8,20,28,-1.156,0.513
8,20,29,-1.52,0.703
8,20,30,-0.982,0.552
8,20,31,-1.027,0.555
8,21,22,-3.135,0.327
8,21,23,-1.062,0.467
8,21,24,-0.805,0.643
8,21,25,-1.141,0.57
8,21,26,-0.582,0.579
8,21,27,-6.279,0.399
8,21,28,-1.221,0.497
8,21,29,-2.062,0.376
8,21,30,-1.733,0.319
8,21,31,-2.141,0.319
8,22,23,-1.924,0.471
8,22,24,-1.217,0.632
8,22,25,-2.029,0.568
8,22,26,-0.692,0.578
8,22,27,-7.007,0.39
8,22,28,-2.092,0.501
8,22,29,-4.182,0.392
8,22,30,-2.572,0.328
8,22,31,-2.549,0.34
8,23,24,-0.623,0.657
8,23,25,-0.938,0.499
8,23,26,-0.038,0.66
8,23,27,-4.024,0.432
8,23,28,-0.602,0.545
8,23,29,-1.163,0.529
8,23,30,-0.687,0.441
8,23,31,-0.97,0.44
8,24,25,-0.91,0.627
8,24,26,-0.147,0.717
8,24,27,-1.673,0.621
8,24,28,-0.581,0.711
8,24,29,-1.469,0.707
8,24,30,-0.74,0.646
8,24,31,-0.799,0.637
8,25,26,-0.361,0.681
8,25,27,-4.076,0.463
8,25,28,-1.139,0.513
8,25,29,-1.679,0.613
8,25,30,-1.108,0.512
8,25,31,-1.306,0.513
8,26,27,-0.94,0.615
8,26,28,0.064,0.735
8,26,29,-0.318,0.653
8,26,30,-0.23,0.577
8,26,31,-0.189,0.577
8,27,28,-2.939,0.412
8,27,29,-8.666,0.37
8,27,30,-5.902,0.354
8,27,31,-6.048,0.349
8,28,29,-1.511,0.474
8,28,30,-1.031,0.438
8,28,31,-1.196,0.441
8,29,30,-1.41,0.383
8,29,31,-1.636,0.377
8,30,31,-1.168,0.315
9,10,11,-1.514,0.314
9,10,12,-1.786,0.274
9,10,13,-1.379,0.249
9,10,14,-2.908,0.175
9,10,15,-0.647,0.468
9,10,16,-1.621,0.368
9,10,17,-0.902,0.512
9,10,18,-1.553,0.26
9,10,19,-1.435,0.38
9,10,20,-1.333,0.489
9,10,21,-1.855,0.424
9,10,22,-1.894,0.442
9,10,23,-0.826,0.441
9,10,24,-0.821,0.492
9,10,25,-1.213,0.472
9,10,26,-0.146,0.572
9,10,27,-5.206,0.267
9,10,28,-1.023,0.458
9,10,29,-2.079,0.299
9,10,30,-1.104,0.415
9,10,31,-1.132,0.407
9,11,12,-1.748,0.329
9,11,13,-1.534,0.34
9,11,14,-2.096,0.424
9,11,15,-0.47,0.575
9,11,16,-1.458,0.397
9,11,17,-0.947,0.619
9,11,18,-1.528,0.396
9,11,19,-1.43,0.43
9,11,20,-0.991,0.634
9,11,21,-1.578,0.535
9,11,22,-2.274,0.538
9,11,23,-0.536,0.535
9,11,24,-0.849,0.56
9,11,25,-1.473,0.509
9,11,26,-0.701,0.557
9,11,27,-4.522,0.352
9,11,28,-1.124,0.512
9,11,29,-1.956,0.411
9,11,30,-1.066,0.514
9,11,31,-1.168,0.508
9,12,13,-2.022,0.275
9,12,14,-2.251,0.272
9,12,15,-0.462,0.562
9,12,16,-1.268,0.429
9,12,17,-0.531,0.614
9,12,18,-1.733,0.327
9,12,19,-1.208,0.421
9,12,20,-0.932,0.623
9,12,21,-2.156,0.521
9,12,22,-2.25,0.515
9,12,23,-0.72,0.5
9,12,24,-1.045,0.528
9,12,25,-1.255,0.58
9,12,26,-0.691,0.55
9,12,27,-3.81,0.371
9,12,28,-0.987,0.536
9,12,29,-1.768,0.421
9,12,30,-1.134,0.517
9,12,31,-1.594,0.503
9,13,14,-1.639,0.247
9,13,15,-0.113,0.544
9,13,16,-0.961,0.425
9,13,17,-0.169,0.596
