id1,id2,id3,id4,R2_N4_cv,R2_N4_fit
3,8,16,27,-4.663,0.626
3,8,16,28,-1.917,0.59
3,8,16,29,-1.927,0.69
3,8,16,30,-1.541,0.666
3,8,16,31,-1.696,0.665
3,8,17,18,-1.258,0.768
3,8,17,19,-0.463,0.744
3,8,17,20,-1.604,0.647
3,8,17,21,-1.197,0.671
3,8,17,22,-2.027,0.658
3,8,17,23,-1.164,0.657
3,8,17,24,-0.69,0.796
3,8,17,25,-0.824,0.66
3,8,17,26,-0.618,0.818
3,8,17,27,-4.628,0.636
3,8,17,28,-1.81,0.623
3,8,17,29,-1.72,0.697
3,8,17,30,-1.557,0.63
3,8,17,31,-1.646,0.63
3,8,18,19,-1.21,0.762
3,8,18,20,-1.009,0.836
3,8,18,21,-1.869,0.736
3,8,18,22,-2.571,0.734
3,8,18,23,-0.985,0.79
3,8,18,24,-0.982,0.85
3,8,18,25,-1.032,0.83
3,8,18,26,-0.739,0.84
3,8,18,27,-4.803,0.737
3,8,18,28,-1.805,0.727
3,8,18,29,-1.942,0.75
3,8,18,30,-1.561,0.73
3,8,18,31,-1.684,0.728
3,8,19,20,-1.344,0.626
3,8,19,21,-1.085,0.751
3,8,19,22,-1.419,0.734
3,8,19,23,-0.64,0.68
3,8,19,24,-1.255,0.747
3,8,19,25,-1.128,0.619
3,8,19,26,0.011,0.853
3,8,19,27,-3.095,0.608
3,8,19,28,-1.444,0.605
3,8,19,29,-1.718,0.709
3,8,19,30,-0.794,0.729
3,8,19,31,-1.024,0.711
3,8,20,21,-1.244,0.742
3,8,20,22,-2.165,0.713
3,8,20,23,-1.098,0.671
3,8,20,24,-0.989,0.743
3,8,20,25,-1.537,0.631
3,8,20,26,-0.331,0.845
3,8,20,27,-2.423,0.64
3,8,20,28,-1.371,0.616
3,8,20,29,-1.473,0.787
3,8,20,30,-1.303,0.675
3,8,20,31,-1.339,0.673
3,8,21,22,-2.926,0.672
3,8,21,23,-1.182,0.7
3,8,21,24,-1.133,0.776
3,8,21,25,-1.206,0.713
3,8,21,26,-0.97,0.81
3,8,21,27,-5.387,0.669
3,8,21,28,-1.656,0.669
3,8,21,29,-2.034,0.697
3,8,21,30,-1.636,0.691
3,8,21,31,-1.933,0.718
3,8,22,23,-1.917,0.688
3,8,22,24,-1.55,0.759
3,8,22,25,-1.525,0.696
3,8,22,26,-1.231,0.807
3,8,22,27,-6.146,0.648
3,8,22,28,-2.449,0.652
3,8,22,29,-3.757,0.691
3,8,22,30,-2.875,0.656
3,8,22,31,-2.975,0.686
3,8,23,24,-0.87,0.763
3,8,23,25,-1.11,0.658
3,8,23,26,-0.355,0.83
3,8,23,27,-2.893,0.65
3,8,23,28,-1.317,0.66
3,8,23,29,-1.221,0.734
3,8,23,30,-1.104,0.662
3,8,23,31,-1.298,0.661
3,8,24,25,-1.097,0.739
3,8,24,26,-0.41,0.846
3,8,24,27,-2.055,0.739
3,8,24,28,-0.785,0.757
3,8,24,29,-1.613,0.819
3,8,24,30,-1.03,0.76
3,8,24,31,-1.134,0.754
3,8,25,26,-0.586,0.818
3,8,25,27,-2.155,0.617
3,8,25,28,-1.298,0.617
3,8,25,29,-1.465,0.735
3,8,25,30,-1.225,0.655
3,8,25,31,-1.535,0.653
3,8,26,27,-1.258,0.809
3,8,26,28,-0.171,0.825
3,8,26,29,-0.678,0.859
3,8,26,30,-0.686,0.808
3,8,26,31,-0.682,0.809
3,8,27,28,-3.697,0.579
3,8,27,29,-7.88,0.667
3,8,27,30,-5.16,0.616
3,8,27,31,-5.294,0.611
3,8,28,29,-1.894,0.669
3,8,28,30,-1.705,0.615
3,8,28,31,-1.781,0.611
3,8,29,30,-1.836,0.679
3,8,29,31,-1.962,0.677
3,8,30,31,-1.826,0.627
3,9,10,11,-1.743,0.643
3,9,10,12,-1.571,0.599
3,9,10,13,-1.234,0.599
3,9,10,14,-2.076,0.606
3,9,10,15,-1.024,0.706
3,9,10,16,-1.669,0.687
3,9,10,17,-1.176,0.776
3,9,10,18,-1.468,0.715
3,9,10,19,-1.246,0.615
3,9,10,20,-1.423,0.666
3,9,10,21,-1.689,0.785
3,9,10,22,-1.532,0.743
3,9,10,23,-1.145,0.72
3,9,10,24,-1.071,0.626
3,9,10,25,-1.165,0.678
3,9,10,26,-0.476,0.752
3,9,10,27,-3.406,0.607
3,9,10,28,-1.252,0.677
3,9,10,29,-1.83,0.631
3,9,10,30,-1.186,0.749
3,9,10,31,-1.215,0.743
3,9,11,12,-1.246,0.633
3,9,11,13,-1.201,0.622
3,9,11,14,-1.786,0.611
3,9,11,15,-0.765,0.742
3,9,11,16,-1.61,0.671
3,9,11,17,-1.129,0.796
3,9,11,18,-1.508,0.724
3,9,11,19,-1.257,0.614
3,9,11,20,-1.145,0.737
3,9,11,21,-1.591,0.81
3,9,11,22,-1.853,0.778
3,9,11,23,-0.765,0.697
3,9,11,24,-1.117,0.667
3,9,11,25,-1.622,0.658
3,9,11,26,-1.186,0.752
3,9,11,27,-3.167,0.609
3,9,11,28,-1.534,0.665
3,9,11,29,-1.801,0.659
3,9,11,30,-1.295,0.761
3,9,11,31,-1.307,0.755
3,9,12,13,-1.55,0.557
3,9,12,14,-1.704,0.559
3,9,12,15,-0.669,0.681
3,9,12,16,-1.11,0.656
3,9,12,17,-0.713,0.738
3,9,12,18,-1.441,0.663
3,9,12,19,-0.892,0.557
3,9,12,20,-0.964,0.667
3,9,12,21,-1.941,0.752
3,9,12,22,-1.771,0.722
3,9,12,23,-0.755,0.625
3,9,12,24,-1.154,0.608
3,9,12,25,-1.232,0.634
3,9,12,26,-0.97,0.775
3,9,12,27,-2.724,0.54
3,9,12,28,-1.036,0.623
3,9,12,29,-1.47,0.598
3,9,12,30,-1.135,0.709
3,9,12,31,-1.3,0.702
3,9,13,14,-1.314,0.559
3,9,13,15,-0.392,0.675
3,9,13,16,-0.965,0.657
3,9,13,17,-0.463,0.731
3,9,13,18,-1.092,0.687
3,9,13,19,-0.963,0.557
3,9,13,20,-0.797,0.648
3,9,13,21,-1.377,0.752
3,9,13,22,-1.515,0.722
3,9,13,23,-0.622,0.62
3,9,13,24,-0.887,0.606
3,9,13,25,-0.987,0.626
3,9,13,26,-0.573,0.779
3,9,13,27,-2.406,0.538
3,9,13,28,-0.861,0.619
3,9,13,29,-1.183,0.593
3,9,13,30,-0.742,0.707
3,9,13,31,-0.907,0.7
3,9,14,15,-1.193,0.683
3,9,14,16,-1.914,0.663
3,9,14,17,-1.569,0.745
3,9,14,18,-1.655,0.702
3,9,14,19,-1.105,0.581
3,9,14,20,-1.655,0.667
3,9,14,21,-1.937,0.782
3,9,14,22,-2.349,0.744
3,9,14,23,-1.236,0.636
3,9,14,24,-1.161,0.631
3,9,14,25,-1.477,0.621
3,9,14,26,-0.679,0.748
3,9,14,27,-3.661,0.562
3,9,14,28,-1.759,0.623
3,9,14,29,-2.164,0.6
3,9,14,30,-1.567,0.722
3,9,14,31,-1.673,0.718
3,9,15,16,-1.076,0.74
3,9,15,17,-1.188,0.73
3,9,15,18,-0.845,0.728
3,9,15,19,-0.291,0.782
3,9,15,20,-0.805,0.739
3,9,15,21,-0.927,0.757
3,9,15,22,-1.569,0.736
3,9,15,23,-0.657,0.688
3,9,15,24,-0.584,0.714
3,9,15,25,-0.799,0.708
3,9,15,26,-0.244,0.77
3,9,15,27,-2.776,0.676
3,9,15,28,-1.196,0.687
3,9,15,29,-1.056,0.679
3,9,15,30,-0.971,0.718
3,9,15,31,-0.934,0.718
3,9,16,17,-1.126,0.744
3,9,16,18,-1.387,0.772
3,9,16,19,-1.076,0.66
3,9,16,20,-1.084,0.69
3,9,16,21,-1.595,0.826
3,9,16,22,-1.976,0.815
3,9,16,23,-0.871,0.711
3,9,16,24,-0.808,0.771
3,9,16,25,-1.386,0.686
3,9,16,26,-0.36,0.852
3,9,16,27,-3.292,0.672
3,9,16,28,-1.709,0.66
3,9,16,29,-1.661,0.705
3,9,16,30,-1.249,0.77
3,9,16,31,-1.376,0.771
3,9,17,18,-0.937,0.787
3,9,17,19,-0.327,0.792
3,9,17,20,-1.098,0.743
3,9,17,21,-0.925,0.779
3,9,17,22,-1.19,0.767
3,9,17,23,-0.891,0.736
3,9,17,24,-0.543,0.791
3,9,17,25,-0.66,0.738
3,9,17,26,-0.361,0.831
3,9,17,27,-3.443,0.73
3,9,17,28,-1.565,0.73
3,9,17,29,-1.227,0.746
3,9,17,30,-1.095,0.744
3,9,17,31,-1.112,0.745
3,9,18,19,-0.955,0.706
3,9,18,20,-0.931,0.82
3,9,18,21,-1.59,0.753
3,9,18,22,-1.932,0.73
3,9,18,23,-1.097,0.74
3,9,18,24,-0.656,0.733
3,9,18,25,-1.062,0.817
3,9,18,26,-0.437,0.77
3,9,18,27,-3.777,0.661
3,9,18,28,-1.48,0.693
3,9,18,29,-1.665,0.666
3,9,18,30,-1.212,0.727
3,9,18,31,-1.334,0.72
3,9,19,20,-1.333,0.643
3,9,19,21,-1.017,0.795
3,9,19,22,-0.98,0.774
3,9,19,23,-0.684,0.649
3,9,19,24,-1.069,0.608
3,9,19,25,-1.026,0.617
3,9,19,26,0.088,0.804
3,9,19,27,-2.147,0.566
3,9,19,28,-1.21,0.632
3,9,19,29,-1.623,0.636
3,9,19,30,-0.713,0.771
3,9,19,31,-0.863,0.759
3,9,20,21,-1.355,0.827
3,9,20,22,-1.773,0.798
3,9,20,23,-1.2,0.671
3,9,20,24,-0.936,0.67
3,9,20,25,-1.567,0.654
3,9,20,26,-0.304,0.826
3,9,20,27,-1.92,0.652
3,9,20,28,-1.179,0.671
3,9,20,29,-1.578,0.77
3,9,20,30,-1.136,0.767
3,9,20,31,-1.143,0.767
3,9,21,22,-2.381,0.762
3,9,21,23,-1.143,0.753
3,9,21,24,-1.248,0.768
3,9,21,25,-1.019,0.775
3,9,21,26,-0.677,0.806
3,9,21,27,-4.057,0.752
3,9,21,28,-1.394,0.762
3,9,21,29,-1.754,0.751
3,9,21,30,-1.401,0.756
3,9,21,31,-1.468,0.767
3,9,22,23,-1.673,0.727
3,9,22,24,-1.132,0.733
3,9,22,25,-1.291,0.753
3,9,22,26,-0.572,0.782
3,9,22,27,-4.145,0.724
3,9,22,28,-1.792,0.742
3,9,22,29,-3.357,0.723
3,9,22,30,-2.201,0.721
3,9,22,31,-2.361,0.722
3,9,23,24,-0.876,0.667
3,9,23,25,-1.108,0.643
3,9,23,26,-0.233,0.778
3,9,23,27,-2.628,0.622
3,9,23,28,-1.242,0.671
3,9,23,29,-1.216,0.672
3,9,23,30,-1.078,0.709
3,9,23,31,-1.18,0.704
3,9,24,25,-1.006,0.648
3,9,24,26,-0.172,0.752
3,9,24,27,-1.408,0.607
3,9,24,28,-0.505,0.717
3,9,24,29,-1.494,0.665
3,9,24,30,-0.78,0.741
3,9,24,31,-0.881,0.732
3,9,25,26,-0.454,0.78
3,9,25,27,-1.894,0.616
3,9,25,28,-1.044,0.648
3,9,25,29,-1.53,0.7
3,9,25,30,-1.176,0.722
3,9,25,31,-1.407,0.719
3,9,26,27,-0.476,0.747
3,9,26,28,-0.036,0.823
3,9,26,29,-0.485,0.776
3,9,26,30,-0.393,0.784
3,9,26,31,-0.385,0.781
3,9,27,28,-2.196,0.615
3,9,27,29,-6.947,0.593
3,9,27,30,-3.63,0.712
3,9,27,31,-3.719,0.705
3,9,28,29,-1.566,0.655
3,9,28,30,-1.27,0.711
3,9,28,31,-1.351,0.708
3,9,29,30,-1.411,0.715
3,9,29,31,-1.512,0.709
3,9,30,31,-1.466,0.713
3,10,11,12,-1.51,0.66
3,10,11,13,-1.516,0.648
3,10,11,14,-2.105,0.644
3,10,11,15,-0.872,0.754
3,10,11,16,-1.815,0.695
3,10,11,17,-0.93,0.817
3,10,11,18,-1.678,0.745
3,10,11,19,-1.351,0.647
3,10,11,20,-1.33,0.74
3,10,11,21,-1.569,0.824
3,10,11,22,-1.695,0.783
3,10,11,23,-0.781,0.734
3,10,11,24,-1.13,0.673
3,10,11,25,-1.438,0.693
3,10,11,26,-1.415,0.751
3,10,11,27,-3.503,0.643
3,10,11,28,-1.527,0.699
3,10,11,29,-1.885,0.675
3,10,11,30,-1.292,0.782
3,10,11,31,-1.335,0.776
3,10,12,13,-2.379,0.601
3,10,12,14,-2.708,0.604
3,10,12,15,-0.899,0.71
3,10,12,16,-1.445,0.687
3,10,12,17,-0.882,0.781
3,10,12,18,-1.916,0.724
3,10,12,19,-1.234,0.614
3,10,12,20,-1.261,0.684
3,10,12,21,-2.14,0.784
3,10,12,22,-1.943,0.738
3,10,12,23,-0.817,0.701
3,10,12,24,-1.19,0.627
3,10,12,25,-1.211,0.681
3,10,12,26,-1.304,0.759
3,10,12,27,-3.261,0.607
3,10,12,28,-1.1,0.678
3,10,12,29,-1.83,0.633
3,10,12,30,-1.373,0.75
3,10,12,31,-1.637,0.743
3,10,13,14,-2.06,0.604
3,10,13,15,-0.618,0.708
3,10,13,16,-1.328,0.687
3,10,13,17,-0.631,0.78
3,10,13,18,-1.636,0.737
3,10,13,19,-1.402,0.615
3,10,13,20,-1.181,0.674
3,10,13,21,-1.561,0.784
3,10,13,22,-1.807,0.738
3,10,13,23,-0.682,0.701
3,10,13,24,-1.136,0.625
3,10,13,25,-1.044,0.678
3,10,13,26,-0.841,0.754
3,10,13,27,-2.949,0.607
3,10,13,28,-1.036,0.678
3,10,13,29,-1.553,0.632
3,10,13,30,-1.122,0.749
3,10,13,31,-1.184,0.743
3,10,14,15,-1.513,0.707
3,10,14,16,-2.5,0.687
3,10,14,17,-1.983,0.777
3,10,14,18,-2.209,0.737
3,10,14,19,-1.318,0.621
3,10,14,20,-2.102,0.67
3,10,14,21,-2.295,0.791
3,10,14,22,-2.87,0.74
3,10,14,23,-1.541,0.71
3,10,14,24,-1.434,0.631
3,10,14,25,-1.424,0.675
3,10,14,26,-1.079,0.746
3,10,14,27,-4.403,0.607
3,10,14,28,-1.9,0.677
3,10,14,29,-2.537,0.631
3,10,14,30,-2.017,0.75
3,10,14,31,-2.059,0.745
3,10,15,16,-1.318,0.757
3,10,15,17,-1.11,0.777
3,10,15,18,-0.998,0.761
3,10,15,19,-0.291,0.792
3,10,15,20,-1.037,0.75
3,10,15,21,-1.002,0.786
3,10,15,22,-1.631,0.752
3,10,15,23,-0.604,0.736
3,10,15,24,-0.578,0.723
3,10,15,25,-0.609,0.742
3,10,15,26,-0.428,0.772
3,10,15,27,-3.119,0.706
3,10,15,28,-1.166,0.724
3,10,15,29,-1.126,0.707
3,10,15,30,-0.968,0.754
3,10,15,31,-0.986,0.752
3,10,16,17,-1.418,0.781
3,10,16,18,-1.657,0.797
3,10,16,19,-1.103,0.69
3,10,16,20,-1.175,0.707
3,10,16,21,-1.853,0.84
3,10,16,22,-2.259,0.814
3,10,16,23,-1.061,0.759
3,10,16,24,-0.951,0.765
3,10,16,25,-1.296,0.721
3,10,16,26,-0.491,0.842
3,10,16,27,-3.682,0.706
3,10,16,28,-1.773,0.698
3,10,16,29,-1.844,0.718
3,10,16,30,-1.468,0.793
3,10,16,31,-1.628,0.792
3,10,17,18,-1.06,0.831
3,10,17,19,-0.307,0.826
3,10,17,20,-1.339,0.778
3,10,17,21,-1.069,0.813
3,10,17,22,-1.276,0.794
3,10,17,23,-0.961,0.776
3,10,17,24,-0.546,0.801
3,10,17,25,-0.539,0.785
3,10,17,26,-0.475,0.835
3,10,17,27,-3.696,0.776
3,10,17,28,-1.546,0.777
3,10,17,29,-1.216,0.781
3,10,17,30,-1.208,0.786
3,10,17,31,-1.267,0.787
3,10,18,19,-0.902,0.739
3,10,18,20,-1.089,0.832
3,10,18,21,-1.623,0.789
3,10,18,22,-2.148,0.758
3,10,18,23,-1.107,0.788
3,10,18,24,-0.662,0.746
3,10,18,25,-0.997,0.833
3,10,18,26,-0.623,0.78
3,10,18,27,-3.972,0.714
3,10,18,28,-1.485,0.742
3,10,18,29,-1.722,0.712
3,10,18,30,-1.291,0.772
3,10,18,31,-1.443,0.765
3,10,19,20,-1.433,0.668
3,10,19,21,-0.96,0.821
3,10,19,22,-0.929,0.786
3,10,19,23,-0.628,0.714
3,10,19,24,-1.102,0.63
3,10,19,25,-0.958,0.674
3,10,19,26,-0.05,0.803
3,10,19,27,-2.079,0.626
3,10,19,28,-1.038,0.685
3,10,19,29,-1.66,0.663
3,10,19,30,-0.677,0.801
3,10,19,31,-0.871,0.79
3,10,20,21,-1.521,0.834
3,10,20,22,-2.044,0.792
3,10,20,23,-1.317,0.721
3,10,20,24,-1.219,0.676
3,10,20,25,-1.815,0.69
3,10,20,26,-0.641,0.812
3,10,20,27,-1.911,0.68
3,10,20,28,-1.188,0.704
3,10,20,29,-1.867,0.761
3,10,20,30,-1.344,0.784
3,10,20,31,-1.352,0.783
3,10,21,22,-2.604,0.832
3,10,21,23,-1.111,0.797
3,10,21,24,-1.099,0.786
3,10,21,25,-0.763,0.811
3,10,21,26,-0.732,0.812
3,10,21,27,-4.307,0.784
3,10,21,28,-1.33,0.797
3,10,21,29,-1.704,0.785
3,10,21,30,-1.499,0.787
3,10,21,31,-1.594,0.795
3,10,22,23,-1.609,0.764
3,10,22,24,-1.149,0.739
3,10,22,25,-1.059,0.777
3,10,22,26,-0.779,0.778
3,10,22,27,-4.597,0.737
3,10,22,28,-1.723,0.765
3,10,22,29,-3.532,0.738
3,10,22,30,-2.309,0.749
3,10,22,31,-2.279,0.743
3,10,23,24,-0.753,0.709
3,10,23,25,-0.876,0.712
3,10,23,26,-0.277,0.796
3,10,23,27,-2.47,0.703
3,10,23,28,-1.098,0.74
3,10,23,29,-1.163,0.726
3,10,23,30,-1.03,0.762
3,10,23,31,-1.136,0.759
3,10,24,25,-0.802,0.68
3,10,24,26,-0.303,0.747
3,10,24,27,-1.496,0.629
3,10,24,28,-0.381,0.727
3,10,24,29,-1.423,0.667
3,10,24,30,-0.73,0.757
3,10,24,31,-0.818,0.749
3,10,25,26,-0.311,0.787
3,10,25,27,-1.512,0.674
3,10,25,28,-0.745,0.704
3,10,25,29,-1.253,0.728
3,10,25,30,-0.921,0.766
3,10,25,31,-1.141,0.764
3,10,26,27,-0.999,0.747
3,10,26,28,-0.031,0.826
3,10,26,29,-0.6,0.769
3,10,26,30,-0.516,0.79
3,10,26,31,-0.507,0.786
3,10,27,28,-2.308,0.676
3,10,27,29,-7.535,0.631
3,10,27,30,-3.897,0.75
3,10,27,31,-4.038,0.743
3,10,28,29,-1.38,0.695
3,10,28,30,-1.162,0.755
3,10,28,31,-1.265,0.753
3,10,29,30,-1.392,0.75
3,10,29,31,-1.554,0.744
3,10,30,31,-1.395,0.755
3,11,12,13,-0.937,0.625
3,11,12,14,-1.374,0.655
3,11,12,15,-0.475,0.729
3,11,12,16,-0.965,0.62
3,11,12,17,-0.641,0.76
3,11,12,18,-1.052,0.789
3,11,12,19,-0.677,0.582
3,11,12,20,-0.778,0.727
3,11,12,21,-1.569,0.78
3,11,12,22,-1.328,0.741
3,11,12,23,-0.426,0.696
3,11,12,24,-0.666,0.658
3,11,12,25,-1.02,0.642
3,11,12,26,-0.916,0.729
3,11,12,27,-2.22,0.567
3,11,12,28,-1.054,0.635
3,11,12,29,-1.164,0.631
3,11,12,30,-0.864,0.72
3,11,12,31,-0.987,0.713
3,11,13,14,-1.326,0.662
3,11,13,15,-0.463,0.731
3,11,13,16,-1.134,0.625
3,11,13,17,-0.557,0.77
3,11,13,18,-1.13,0.753
3,11,13,19,-0.999,0.581
3,11,13,20,-0.839,0.734
3,11,13,21,-1.347,0.779
3,11,13,22,-1.328,0.741
3,11,13,23,-0.517,0.692
3,11,13,24,-0.82,0.655
3,11,13,25,-1.11,0.65
3,11,13,26,-0.734,0.714
3,11,13,27,-2.01,0.567
3,11,13,28,-1.049,0.645
3,11,13,29,-1.322,0.637
3,11,13,30,-1.002,0.727
3,11,13,31,-0.914,0.718
3,11,14,15,-0.804,0.754
3,11,14,16,-1.655,0.651
3,11,14,17,-1.115,0.796
3,11,14,18,-1.43,0.721
3,11,14,19,-0.957,0.603
3,11,14,20,-1.224,0.74
3,11,14,21,-1.643,0.796
3,11,14,22,-1.583,0.766
3,11,14,23,-0.758,0.703
3,11,14,24,-0.913,0.663
3,11,14,25,-1.385,0.663
3,11,14,26,-1.048,0.738
3,11,14,27,-2.611,0.61
3,11,14,28,-1.413,0.668
3,11,14,29,-1.762,0.674
3,11,14,30,-1.37,0.755
3,11,14,31,-1.333,0.745
3,11,15,16,-0.823,0.747
3,11,15,17,-0.472,0.767
3,11,15,18,-0.726,0.792
3,11,15,19,-0.262,0.806
3,11,15,20,-0.348,0.822
3,11,15,21,-0.665,0.794
3,11,15,22,-1.045,0.771
3,11,15,23,-0.14,0.754
3,11,15,24,-0.453,0.77
3,11,15,25,-0.702,0.749
3,11,15,26,-0.73,0.765
3,11,15,27,-2.454,0.74
3,11,15,28,-1.007,0.733
3,11,15,29,-0.746,0.733
3,11,15,30,-0.748,0.753
3,11,15,31,-0.61,0.754
3,11,16,17,-0.694,0.762
3,11,16,18,-1.487,0.78
3,11,16,19,-1.228,0.631
3,11,16,20,-0.941,0.725
3,11,16,21,-1.65,0.807
3,11,16,22,-2.823,0.782
3,11,16,23,-0.802,0.724
3,11,16,24,-0.939,0.765
3,11,16,25,-1.811,0.667
3,11,16,26,-0.767,0.82
3,11,16,27,-2.642,0.634
3,11,16,28,-1.803,0.641
3,11,16,29,-1.662,0.685
3,11,16,30,-1.221,0.743
3,11,16,31,-1.359,0.74
3,11,17,18,-0.641,0.843
3,11,17,19,-0.322,0.811
3,11,17,20,-0.466,0.801
3,11,17,21,-0.558,0.807
3,11,17,22,-0.999,0.79
3,11,17,23,-0.506,0.763
3,11,17,24,-0.419,0.835
3,11,17,25,-0.635,0.765
3,11,17,26,-0.497,0.811
3,11,17,27,-2.925,0.761
3,11,17,28,-0.848,0.76
3,11,17,29,-0.833,0.781
3,11,17,30,-0.517,0.767
3,11,17,31,-0.516,0.769
3,11,18,19,-0.902,0.746
3,11,18,20,-0.78,0.905
3,11,18,21,-1.406,0.794
3,11,18,22,-1.646,0.773
3,11,18,23,-0.651,0.806
3,11,18,24,-0.749,0.785
3,11,18,25,-1.413,0.835
3,11,18,26,-0.82,0.771
3,11,18,27,-3.764,0.721
3,11,18,28,-1.719,0.742
3,11,18,29,-1.581,0.729
3,11,18,30,-1.179,0.771
3,11,18,31,-1.169,0.764
3,11,19,20,-1.022,0.726
3,11,19,21,-1.235,0.814
3,11,19,22,-0.94,0.785
3,11,19,23,-0.689,0.704
3,11,19,24,-0.878,0.655
3,11,19,25,-1.106,0.637
3,11,19,26,-0.095,0.794
3,11,19,27,-1.424,0.585
3,11,19,28,-1.48,0.648
3,11,19,29,-1.744,0.664
3,11,19,30,-0.927,0.778
3,11,19,31,-0.942,0.765
3,11,20,21,-1.083,0.895
3,11,20,22,-1.022,0.86
3,11,20,23,-0.599,0.762
3,11,20,24,-0.771,0.748
3,11,20,25,-1.489,0.725
3,11,20,26,-0.567,0.828
3,11,20,27,-1.204,0.728
3,11,20,28,-1.218,0.735
3,11,20,29,-1.361,0.856
3,11,20,30,-0.912,0.824
3,11,20,31,-0.748,0.825
3,11,21,22,-2.152,0.803
3,11,21,23,-0.915,0.797
3,11,21,24,-1.062,0.806
3,11,21,25,-1.062,0.798
3,11,21,26,-1.078,0.795
3,11,21,27,-3.669,0.783
3,11,21,28,-1.905,0.785
3,11,21,29,-1.457,0.779
3,11,21,30,-1.199,0.794
3,11,21,31,-1.222,0.812
3,11,22,23,-1.187,0.769
3,11,22,24,-0.683,0.764
3,11,22,25,-1.261,0.768
3,11,22,26,-0.885,0.761
3,11,22,27,-3.68,0.746
3,11,22,28,-1.684,0.756
3,11,22,29,-3.23,0.745
3,11,22,30,-1.99,0.739
3,11,22,31,-1.931,0.743
3,11,23,24,-0.503,0.731
3,11,23,25,-0.996,0.696
3,11,23,26,-0.246,0.778
3,11,23,27,-1.942,0.706
3,11,23,28,-1.342,0.722
3,11,23,29,-0.903,0.738
3,11,23,30,-0.79,0.746
3,11,23,31,-0.719,0.743
3,11,24,25,-0.903,0.682
3,11,24,26,-0.466,0.737
3,11,24,27,-0.748,0.655
3,11,24,28,-0.494,0.746
3,11,24,29,-1.368,0.713
3,11,24,30,-0.733,0.773
3,11,24,31,-0.696,0.763
3,11,25,26,-0.656,0.76
3,11,25,27,-1.375,0.637
3,11,25,28,-1.59,0.664
3,11,25,29,-1.674,0.723
3,11,25,30,-1.18,0.735
3,11,25,31,-1.294,0.732
3,11,26,27,-1.092,0.713
3,11,26,28,-0.141,0.8
3,11,26,29,-0.857,0.755
3,11,26,30,-0.837,0.759
3,11,26,31,-0.741,0.754
3,11,27,28,-1.452,0.635
3,11,27,29,-7.387,0.635
3,11,27,30,-3.473,0.73
3,11,27,31,-3.287,0.721
3,11,28,29,-1.458,0.681
3,11,28,30,-2.511,0.724
3,11,28,31,-1.183,0.72
3,11,29,30,-1.319,0.735
3,11,29,31,-1.273,0.729
3,11,30,31,-1.283,0.73
3,12,13,14,-1.654,0.419
3,12,13,15,-0.774,0.648
3,12,13,16,-1.39,0.584
3,12,13,17,-0.752,0.675
3,12,13,18,-1.635,0.615
3,12,13,19,-1.433,0.497
3,12,13,20,-1.043,0.649
3,12,13,21,-1.986,0.675
3,12,13,22,-1.738,0.631
3,12,13,23,-0.779,0.601
3,12,13,24,-0.911,0.58
3,12,13,25,-1.378,0.625
3,12,13,26,-0.473,0.682
3,12,13,27,-2.938,0.473
3,12,13,28,-1.023,0.588
3,12,13,29,-1.59,0.548
3,12,13,30,-1.457,0.635
3,12,13,31,-1.287,0.619
3,12,14,15,-0.883,0.648
3,12,14,16,-1.576,0.582
3,12,14,17,-1.42,0.674
3,12,14,18,-1.572,0.617
3,12,14,19,-0.969,0.499
3,12,14,20,-1.478,0.656
3,12,14,21,-2.169,0.675
3,12,14,22,-2.102,0.63
3,12,14,23,-0.895,0.603
3,12,14,24,-0.891,0.581
3,12,14,25,-1.274,0.624
3,12,14,26,-0.893,0.694
3,12,14,27,-3.032,0.477
3,12,14,28,-1.224,0.584
3,12,14,29,-1.724,0.55
3,12,14,30,-1.69,0.633
3,12,14,31,-1.667,0.618
3,12,15,16,-0.609,0.714
3,12,15,17,-0.518,0.687
3,12,15,18,-0.716,0.703
3,12,15,19,-0.084,0.795
3,12,15,20,-0.377,0.774
3,12,15,21,-0.934,0.708
3,12,15,22,-1.06,0.686
3,12,15,23,-0.136,0.681
3,12,15,24,-0.361,0.717
3,12,15,25,-0.525,0.73
3,12,15,26,-0.633,0.719
3,12,15,27,-2.01,0.65
3,12,15,28,-0.601,0.677
3,12,15,29,-0.56,0.663
3,12,15,30,-0.62,0.678
3,12,15,31,-0.738,0.677
3,12,16,17,-0.505,0.688
3,12,16,18,-1.091,0.755
3,12,16,19,-0.644,0.607
3,12,16,20,-0.667,0.673
3,12,16,21,-1.65,0.77
3,12,16,22,-1.739,0.751
3,12,16,23,-0.416,0.692
3,12,16,24,-0.46,0.764
3,12,16,25,-1.208,0.674
3,12,16,26,-0.524,0.824
3,12,16,27,-2.524,0.637
3,12,16,28,-1.171,0.608
3,12,16,29,-1.196,0.672
3,12,16,30,-0.866,0.712
3,12,16,31,-1.139,0.708
3,12,17,18,-0.605,0.746
3,12,17,19,-0.097,0.79
3,12,17,20,-0.444,0.739
3,12,17,21,-0.77,0.719
3,12,17,22,-0.648,0.703
3,12,17,23,-0.531,0.679
3,12,17,24,-0.169,0.791
3,12,17,25,-0.403,0.736
3,12,17,26,-0.337,0.764
3,12,17,27,-2.866,0.69
3,12,17,28,-0.703,0.69
3,12,17,29,-0.727,0.722
3,12,17,30,-0.514,0.686
3,12,17,31,-0.747,0.686
