id1,id2,id3,R2_N3_cv,R2_N3_fit
5,24,30,-1.853,0.313
5,24,31,-1.979,0.368
5,25,26,-1.559,0.329
5,25,27,-6.357,0.441
5,25,28,-4.576,0.377
5,25,29,-1.782,0.381
5,25,30,-1.887,0.327
5,25,31,-2.225,0.357
5,26,27,-7.615,0.463
5,26,28,-5.218,0.43
5,26,29,-1.699,0.45
5,26,30,-1.571,0.324
5,26,31,-2.155,0.414
5,27,28,-7.591,0.343
5,27,29,-7.051,0.349
5,27,30,-7.07,0.412
5,27,31,-7.664,0.476
5,28,29,-4.432,0.229
5,28,30,-5.07,0.253
5,28,31,-5.64,0.255
5,29,30,-3.062,0.352
5,29,31,-2.191,0.314
5,30,31,-3.744,0.278
6,7,8,-1.171,0.6
6,7,9,-0.296,0.681
6,7,10,-0.188,0.701
6,7,11,-1.64,0.431
6,7,12,-0.805,0.67
6,7,13,-0.153,0.807
6,7,14,-0.78,0.661
6,7,15,-0.442,0.452
6,7,16,-1.686,0.682
6,7,17,-0.219,0.507
6,7,18,-1.738,0.535
6,7,19,-0.545,0.567
6,7,20,-1.178,0.432
6,7,21,-1.421,0.502
6,7,22,-0.15,0.539
6,7,23,-0.924,0.556
6,7,24,-1.289,0.569
6,7,25,-1.255,0.542
6,7,26,-2.011,0.468
6,7,27,-5.175,0.439
6,7,28,-3.59,0.399
6,7,29,-1.6,0.398
6,7,30,-2.158,0.419
6,7,31,-1.208,0.428
6,8,9,-0.173,0.657
6,8,10,-0.305,0.664
6,8,11,-1.588,0.58
6,8,12,-0.85,0.745
6,8,13,-0.161,0.858
6,8,14,-0.743,0.779
6,8,15,-0.604,0.581
6,8,16,-1.122,0.794
6,8,17,-0.5,0.607
6,8,18,-1.722,0.572
6,8,19,-0.761,0.672
6,8,20,-1.374,0.584
6,8,21,-1.202,0.612
6,8,22,-0.456,0.601
6,8,23,-1.227,0.572
6,8,24,-1.589,0.633
6,8,25,-1.3,0.598
6,8,26,-2.018,0.658
6,8,27,-4.118,0.631
6,8,28,-3.264,0.661
6,8,29,-1.651,0.588
6,8,30,-2.322,0.621
6,8,31,-1.383,0.577
6,9,10,0,0.672
6,9,11,-0.562,0.661
6,9,12,-0.339,0.738
6,9,13,0.097,0.849
6,9,14,-0.211,0.825
6,9,15,0.138,0.651
6,9,16,-0.348,0.797
6,9,17,0.233,0.663
6,9,18,-0.76,0.653
6,9,19,-0.064,0.698
6,9,20,-0.353,0.679
6,9,21,-0.268,0.66
6,9,22,0.054,0.656
6,9,23,-0.219,0.652
6,9,24,-0.802,0.674
6,9,25,-0.325,0.656
6,9,26,-1.004,0.704
6,9,27,-3.274,0.734
6,9,28,-1.058,0.732
6,9,29,-0.509,0.652
6,9,30,-1.296,0.681
6,9,31,-0.403,0.655
6,10,11,-0.604,0.698
6,10,12,-0.329,0.769
6,10,13,0.129,0.878
6,10,14,-0.133,0.84
6,10,15,0.138,0.67
6,10,16,-0.311,0.781
6,10,17,0.214,0.685
6,10,18,-0.86,0.686
6,10,19,-0.067,0.748
6,10,20,-0.52,0.72
6,10,21,-0.262,0.68
6,10,22,0.093,0.695
6,10,23,-0.282,0.666
6,10,24,-0.815,0.7
6,10,25,-0.37,0.668
6,10,26,-0.932,0.749
6,10,27,-1.823,0.676
6,10,28,-0.693,0.719
6,10,29,-0.544,0.685
6,10,30,-1.26,0.723
6,10,31,-0.495,0.662
6,11,12,-0.615,0.67
6,11,13,-0.193,0.809
6,11,14,-0.87,0.667
6,11,15,-0.699,0.453
6,11,16,-1.319,0.602
6,11,17,-0.397,0.57
6,11,18,-1.779,0.449
6,11,19,-0.686,0.547
6,11,20,-1.752,0.398
6,11,21,-1.631,0.394
6,11,22,-0.414,0.549
6,11,23,-1.156,0.392
6,11,24,-1.627,0.522
6,11,25,-1.779,0.406
6,11,26,-2.365,0.415
6,11,27,-5.643,0.431
6,11,28,-2.735,0.395
6,11,29,-1.879,0.343
6,11,30,-2.469,0.366
6,11,31,-1.653,0.429
6,12,13,-0.206,0.81
6,12,14,-0.456,0.79
6,12,15,-0.284,0.709
6,12,16,-0.747,0.763
6,12,17,-0.069,0.676
6,12,18,-1.166,0.724
6,12,19,-0.325,0.695
6,12,20,-0.881,0.741
6,12,21,-0.522,0.698
6,12,22,-0.047,0.708
6,12,23,-0.5,0.711
6,12,24,-0.745,0.726
6,12,25,-0.748,0.713
6,12,26,-1.179,0.699
6,12,27,-3.458,0.707
6,12,28,-1.856,0.69
6,12,29,-1.005,0.705
6,12,30,-1.095,0.669
6,12,31,-0.62,0.705
6,13,14,-0.182,0.81
6,13,15,0.357,0.833
6,13,16,-0.327,0.837
6,13,17,0.359,0.811
6,13,18,-0.363,0.839
6,13,19,0.08,0.817
6,13,20,-0.161,0.82
6,13,21,-0.016,0.819
6,13,22,0.274,0.809
6,13,23,0.071,0.866
6,13,24,-0.415,0.834
6,13,25,-0.211,0.823
6,13,26,-0.531,0.809
6,13,27,-2.814,0.824
6,13,28,-1.137,0.806
6,13,29,-0.387,0.82
6,13,30,-0.724,0.841
6,13,31,-0.076,0.827
6,14,15,-0.07,0.666
6,14,16,-0.9,0.749
6,14,17,0.12,0.753
6,14,18,-1.133,0.677
6,14,19,-0.325,0.722
6,14,20,-0.757,0.666
6,14,21,-0.732,0.678
6,14,22,-0.239,0.684
6,14,23,-0.6,0.729
6,14,24,-0.931,0.707
6,14,25,-0.826,0.669
6,14,26,-1.182,0.66
6,14,27,-4.491,0.653
6,14,28,-1.664,0.67
6,14,29,-1.063,0.661
6,14,30,-1.705,0.726
6,14,31,-0.703,0.676
6,15,16,-0.242,0.704
6,15,17,0,0.496
6,15,18,-1.018,0.527
6,15,19,0.05,0.575
6,15,20,-0.607,0.49
6,15,21,-0.543,0.516
6,15,22,-0.094,0.508
6,15,23,-0.523,0.464
6,15,24,-0.322,0.599
6,15,25,-0.374,0.536
6,15,26,-0.977,0.542
6,15,27,-2.366,0.486
6,15,28,-1.306,0.436
6,15,29,-0.601,0.431
6,15,30,-1.07,0.442
6,15,31,-0.426,0.486
6,16,17,-0.118,0.73
6,16,18,-1.746,0.596
6,16,19,-0.481,0.654
6,16,20,-1.371,0.622
6,16,21,-1.021,0.589
6,16,22,-0.245,0.687
6,16,23,-0.983,0.593
6,16,24,-1.107,0.658
6,16,25,-1.267,0.585
6,16,26,-1.241,0.585
6,16,27,-4.998,0.595
6,16,28,-2.604,0.586
6,16,29,-1.156,0.586
6,16,30,-1.894,0.597
6,16,31,-0.897,0.704
6,17,18,-0.567,0.604
6,17,19,0.249,0.661
6,17,20,-0.227,0.505
6,17,21,-0.394,0.594
6,17,22,0.016,0.541
6,17,23,-0.283,0.508
6,17,24,-0.27,0.693
6,17,25,-0.349,0.634
6,17,26,-0.768,0.627
6,17,27,-1.254,0.56
6,17,28,-2.19,0.509
6,17,29,-0.46,0.5
6,17,30,-0.839,0.574
6,17,31,-0.744,0.51
6,18,19,-0.921,0.562
6,18,20,-2.322,0.497
6,18,21,-1.893,0.411
6,18,22,-0.551,0.557
6,18,23,-1.615,0.419
6,18,24,-1.854,0.524
6,18,25,-1.689,0.408
6,18,26,-2.354,0.465
6,18,27,-6.407,0.445
6,18,28,-3.366,0.411
6,18,29,-1.792,0.436
6,18,30,-2.779,0.414
6,18,31,-1.865,0.411
6,19,20,-0.586,0.565
6,19,21,-0.436,0.549
6,19,22,0.359,0.666
6,19,23,-0.063,0.578
6,19,24,-0.624,0.563
6,19,25,-0.538,0.533
6,19,26,-1.032,0.54
6,19,27,-3.023,0.616
6,19,28,-1.494,0.575
6,19,29,-0.469,0.544
6,19,30,-0.922,0.533
6,19,31,-0.321,0.582
6,20,21,-1.466,0.44
6,20,22,-0.179,0.508
6,20,23,-1.427,0.412
6,20,24,-1.505,0.589
6,20,25,-1.585,0.462
6,20,26,-2.6,0.444
6,20,27,-5.421,0.486
6,20,28,-3.693,0.39
6,20,29,-1.689,0.376
6,20,30,-2.408,0.41
6,20,31,-1.763,0.405
6,21,22,-0.43,0.545
6,21,23,-1.166,0.425
6,21,24,-1.105,0.526
6,21,25,-1.327,0.387
6,21,26,-2.1,0.414
6,21,27,-4.479,0.443
6,21,28,-2.545,0.391
6,21,29,-1.705,0.376
6,21,30,-2.629,0.395
6,21,31,-1.283,0.432
6,22,23,-0.116,0.507
6,22,24,-0.191,0.61
6,22,25,-0.348,0.551
6,22,26,-0.858,0.573
6,22,27,-1.76,0.605
6,22,28,-1.526,0.497
6,22,29,-0.353,0.496
6,22,30,-0.829,0.525
6,22,31,-0.589,0.555
6,23,24,-1.168,0.563
6,23,25,-1.003,0.43
6,23,26,-1.74,0.489
6,23,27,-3.661,0.435
6,23,28,-1.851,0.413
6,23,29,-1.076,0.372
6,23,30,-2.053,0.468
6,23,31,-1.225,0.43
6,24,25,-1.234,0.527
6,24,26,-1.693,0.522
6,24,27,-4.229,0.599
6,24,28,-2.545,0.563
6,24,29,-1.512,0.536
6,24,30,-1.553,0.522
6,24,31,-1.402,0.567
6,25,26,-1.857,0.421
6,25,27,-3.818,0.448
6,25,28,-2.802,0.41
6,25,29,-1.412,0.393
6,25,30,-2.151,0.402
6,25,31,-1.507,0.43
6,26,27,-6.02,0.503
6,26,28,-3.936,0.432
6,26,29,-1.869,0.413
6,26,30,-2.127,0.414
6,26,31,-1.941,0.498
6,27,28,-3.855,0.366
6,27,29,-4.197,0.367
6,27,30,-5.89,0.428
6,27,31,-4.762,0.408
6,28,29,-2.759,0.307
6,28,30,-3.758,0.347
6,28,31,-3.29,0.349
6,29,30,-2.527,0.35
6,29,31,-1.954,0.358
6,30,31,-3.034,0.393
7,8,9,-0.477,0.403
7,8,10,-0.141,0.441
7,8,11,-1.728,0.337
7,8,12,-0.884,0.365
7,8,13,-0.318,0.439
7,8,14,-0.797,0.375
7,8,15,-0.205,0.433
7,8,16,-1.782,0.435
7,8,17,-0.123,0.448
7,8,18,-1.974,0.321
7,8,19,-0.483,0.457
7,8,20,-1.492,0.279
7,8,21,-1.255,0.542
7,8,22,-0.063,0.455
7,8,23,-0.952,0.5
7,8,24,-1.109,0.343
7,8,25,-1.114,0.526
7,8,26,-1.753,0.408
7,8,27,-3.984,0.439
7,8,28,-5.217,0.49
7,8,29,-2.007,0.46
7,8,30,-1.816,0.385
7,8,31,-1.492,0.264
7,9,10,-0.47,0.351
7,9,11,-1.199,0.425
7,9,12,-0.794,0.381
7,9,13,-0.228,0.449
7,9,14,-0.428,0.435
7,9,15,-0.072,0.466
7,9,16,-1.513,0.472
7,9,17,-0.002,0.48
7,9,18,-1.582,0.356
7,9,19,-0.385,0.479
7,9,20,-1.093,0.383
7,9,21,-0.769,0.567
7,9,22,0.08,0.476
7,9,23,-0.726,0.527
7,9,24,-0.91,0.378
7,9,25,-0.708,0.554
7,9,26,-1.325,0.465
7,9,27,-2.986,0.568
7,9,28,-2.953,0.589
7,9,29,-1,0.502
7,9,30,-1.044,0.458
7,9,31,-1.056,0.349
7,10,11,-0.97,0.5
7,10,12,-0.725,0.413
7,10,13,-0.305,0.477
7,10,14,-0.35,0.464
7,10,15,0.092,0.519
7,10,16,-1.272,0.481
7,10,17,0.061,0.512
7,10,18,-1.366,0.367
7,10,19,-0.21,0.538
7,10,20,-1,0.446
7,10,21,-0.553,0.612
7,10,22,0.284,0.532
7,10,23,-0.592,0.54
7,10,24,-0.729,0.414
7,10,25,-0.554,0.579
7,10,26,-1.002,0.532
7,10,27,-2.568,0.491
7,10,28,-2.4,0.581
7,10,29,-0.726,0.599
7,10,30,-0.85,0.532
7,10,31,-0.979,0.368
7,11,12,-1.214,0.428
7,11,13,-0.676,0.526
7,11,14,-1.2,0.469
7,11,15,-0.835,0.443
7,11,16,-2.55,0.489
7,11,17,-0.728,0.553
7,11,18,-2.591,0.458
7,11,19,-0.926,0.428
7,11,20,-2.376,0.317
7,11,21,-2.31,0.472
7,11,22,-0.482,0.544
7,11,23,-1.442,0.523
7,11,24,-1.691,0.368
7,11,25,-2.076,0.503
7,11,26,-2.468,0.339
7,11,27,-6.602,0.443
7,11,28,-5.146,0.424
7,11,29,-2.619,0.335
7,11,30,-2.169,0.324
7,11,31,-2.673,0.406
7,12,13,-0.606,0.435
7,12,14,-0.736,0.446
7,12,15,-0.679,0.453
7,12,16,-1.915,0.459
7,12,17,-0.507,0.505
7,12,18,-1.792,0.461
7,12,19,-0.802,0.483
7,12,20,-1.332,0.5
7,12,21,-1.369,0.603
7,12,22,-0.22,0.545
7,12,23,-0.949,0.617
7,12,24,-1.18,0.439
7,12,25,-1.248,0.615
7,12,26,-1.569,0.478
7,12,27,-3.149,0.543
7,12,28,-3.408,0.533
7,12,29,-1.663,0.448
7,12,30,-1.576,0.426
7,12,31,-1.506,0.432
7,13,14,-0.441,0.441
7,13,15,-0.028,0.55
7,13,16,-1.36,0.482
7,13,17,0.066,0.602
7,13,18,-0.999,0.51
7,13,19,-0.323,0.546
7,13,20,-0.496,0.506
7,13,21,-0.83,0.665
7,13,22,0.167,0.573
7,13,23,-0.53,0.725
7,13,24,-0.541,0.494
7,13,25,-0.653,0.653
7,13,26,-0.957,0.517
7,13,27,-1.857,0.606
7,13,28,-2.526,0.546
7,13,29,-0.913,0.579
7,13,30,-1.021,0.461
7,13,31,-0.703,0.499
7,14,15,-0.119,0.542
7,14,16,-1.788,0.463
7,14,17,0.109,0.639
7,14,18,-1.449,0.437
7,14,19,-0.512,0.527
7,14,20,-0.975,0.407
7,14,21,-1.381,0.611
7,14,22,-0.058,0.531
7,14,23,-0.866,0.697
7,14,24,-0.993,0.431
7,14,25,-0.958,0.59
7,14,26,-1.341,0.439
7,14,27,-3.365,0.47
7,14,28,-3.422,0.391
7,14,29,-1.478,0.572
7,14,30,-1.939,0.36
7,14,31,-1.223,0.415
7,15,16,-0.932,0.656
7,15,17,-0.09,0.448
7,15,18,-1.324,0.529
7,15,19,-0.274,0.539
7,15,20,-0.523,0.462
7,15,21,-0.811,0.556
7,15,22,0.058,0.481
7,15,23,-0.687,0.533
7,15,24,-0.357,0.546
7,15,25,-0.621,0.591
7,15,26,-1.021,0.531
7,15,27,-2.688,0.485
7,15,28,-2.368,0.43
7,15,29,-1.096,0.394
7,15,30,-0.789,0.424
7,15,31,-0.49,0.469
7,16,17,-0.78,0.635
7,16,18,-2.976,0.454
7,16,19,-1.381,0.513
7,16,20,-2.36,0.444
7,16,21,-2.106,0.536
7,16,22,-0.662,0.604
7,16,23,-1.683,0.624
7,16,24,-1.867,0.455
7,16,25,-1.879,0.557
7,16,26,-2.386,0.416
7,16,27,-6.266,0.491
7,16,28,-4.87,0.47
7,16,29,-2.733,0.502
7,16,30,-2.142,0.47
7,16,31,-2.347,0.552
7,17,18,-0.906,0.566
7,17,19,-0.015,0.625
7,17,20,-0.361,0.438
7,17,21,-0.621,0.611
7,17,22,0.033,0.497
7,17,23,-0.458,0.521
7,17,24,-0.222,0.629
7,17,25,-0.489,0.662
7,17,26,-0.78,0.611
7,17,27,-2.36,0.544
7,17,28,-2.89,0.483
7,17,29,-0.866,0.444
7,17,30,-0.464,0.561
7,17,31,-0.915,0.449
7,18,19,-1.387,0.482
7,18,20,-3.062,0.421
7,18,21,-2.369,0.49
7,18,22,-0.68,0.543
7,18,23,-2.051,0.563
7,18,24,-2.036,0.37
7,18,25,-2.098,0.495
7,18,26,-2.549,0.402
7,18,27,-5.584,0.446
7,18,28,-5.14,0.425
7,18,29,-2.634,0.518
7,18,30,-2.749,0.377
7,18,31,-2.791,0.342
7,19,20,-0.793,0.468
7,19,21,-0.897,0.478
7,19,22,0.202,0.63
7,19,23,-0.236,0.631
7,19,24,-0.601,0.435
7,19,25,-0.824,0.503
7,19,26,-1.022,0.429
7,19,27,-2.886,0.592
7,19,28,-2.403,0.553
7,19,29,-0.834,0.456
7,19,30,-0.565,0.437
7,19,31,-0.53,0.498
7,20,21,-1.477,0.486
7,20,22,-0.209,0.456
7,20,23,-1.297,0.5
7,20,24,-1.675,0.425
7,20,25,-1.816,0.523
7,20,26,-2.786,0.343
7,20,27,-4.99,0.455
7,20,28,-5.704,0.331
7,20,29,-2.386,0.335
7,20,30,-2.09,0.331
7,20,31,-2.347,0.28
7,21,22,-0.39,0.596
7,21,23,-0.755,0.634
7,21,24,-0.98,0.472
7,21,25,-2.414,0.489
7,21,26,-1.954,0.472
7,21,27,-4.206,0.528
7,21,28,-3.669,0.484
7,21,29,-2.217,0.462
7,21,30,-2.101,0.467
7,21,31,-1.422,0.517
7,22,23,-0.144,0.562
7,22,24,-0.154,0.527
7,22,25,-0.292,0.614
7,22,26,-0.67,0.542
7,22,27,-1.737,0.612
7,22,28,-2.479,0.476
7,22,29,-0.561,0.469
7,22,30,-0.36,0.506
7,22,31,-0.485,0.525
7,23,24,-1.016,0.601
7,23,25,-0.72,0.665
7,23,26,-1.617,0.588
7,23,27,-4.298,0.574
7,23,28,-3.048,0.597
7,23,29,-1.72,0.524
7,23,30,-1.27,0.634
7,23,31,-1.301,0.581
7,24,25,-0.817,0.489
7,24,26,-1.789,0.359
7,24,27,-3.944,0.53
7,24,28,-3.887,0.498
7,24,29,-1.737,0.495
7,24,30,-1.47,0.368
7,24,31,-1.595,0.408
7,25,26,-1.55,0.503
7,25,27,-2.391,0.551
7,25,28,-3.249,0.53
7,25,29,-1.824,0.51
7,25,30,-1.194,0.491
7,25,31,-1.811,0.527
7,26,27,-6.676,0.486
7,26,28,-5.915,0.4
7,26,29,-2.184,0.373
7,26,30,-2.014,0.331
7,26,31,-2.227,0.432
7,27,28,-4.882,0.322
7,27,29,-6.21,0.375
7,27,30,-4.902,0.428
7,27,31,-5.242,0.376
7,28,29,-5.412,0.294
7,28,30,-5.223,0.315
7,28,31,-5.344,0.298
7,29,30,-2.499,0.355
7,29,31,-2.45,0.364
7,30,31,-3.202,0.336
8,9,10,-0.59,0.367
8,9,11,-1.084,0.433
8,9,12,-0.739,0.367
8,9,13,-0.106,0.451
8,9,14,-0.383,0.465
8,9,15,-0.248,0.469
8,9,16,-1.27,0.395
8,9,17,-0.114,0.504
8,9,18,-1.408,0.305
8,9,19,-0.248,0.455
8,9,20,-1.014,0.492
8,9,21,-0.867,0.471
8,9,22,-0.275,0.46
8,9,23,-0.811,0.413
8,9,24,-0.814,0.355
8,9,25,-0.96,0.428
8,9,26,-1.399,0.452
8,9,27,-3.84,0.623
8,9,28,-3.877,0.584
8,9,29,-1.243,0.483
8,9,30,-1.229,0.443
8,9,31,-1.093,0.347
8,10,11,-0.647,0.574
8,10,12,-0.416,0.426
8,10,13,-0.036,0.511
8,10,14,-0.114,0.495
8,10,15,0.112,0.56
8,10,16,-0.714,0.392
8,10,17,0.117,0.559
8,10,18,-1.014,0.329
8,10,19,0.087,0.566
8,10,20,-0.959,0.65
8,10,21,-0.57,0.52
8,10,22,0.14,0.601
8,10,23,-0.545,0.409
8,10,24,-0.61,0.415
8,10,25,-0.697,0.452
8,10,26,-0.859,0.55
8,10,27,-3.037,0.445
8,10,28,-3.266,0.559
8,10,29,-0.728,0.598
8,10,30,-0.681,0.544
8,10,31,-1.103,0.334
8,11,12,-0.91,0.424
8,11,13,-0.392,0.525
8,11,14,-0.95,0.469
8,11,15,-0.615,0.475
8,11,16,-1.981,0.444
8,11,17,-0.467,0.567
8,11,18,-2.169,0.328
8,11,19,-0.643,0.43
8,11,20,-2.228,0.322
8,11,21,-1.88,0.462
8,11,22,-0.56,0.522
8,11,23,-1.594,0.342
8,11,24,-1.461,0.326
8,11,25,-1.93,0.414
8,11,26,-2.058,0.395
8,11,27,-5.48,0.528
8,11,28,-5.553,0.691
8,11,29,-2.252,0.473
8,11,30,-1.793,0.39
8,11,31,-2.363,0.389
8,12,13,-0.364,0.432
8,12,14,-0.625,0.443
8,12,15,-0.562,0.465
8,12,16,-1.332,0.433
8,12,17,-0.329,0.508
8,12,18,-1.482,0.42
8,12,19,-0.584,0.483
8,12,20,-1.328,0.499
8,12,21,-1.218,0.596
8,12,22,-0.294,0.54
8,12,23,-1.076,0.537
8,12,24,-0.969,0.425
8,12,25,-1.403,0.568
8,12,26,-1.373,0.499
8,12,27,-3.182,0.573
8,12,28,-3.528,0.642
8,12,29,-1.594,0.519
8,12,30,-1.399,0.456
8,12,31,-1.145,0.425
8,13,14,-0.306,0.438
8,13,15,0.049,0.553
8,13,16,-0.871,0.466
8,13,17,0.154,0.597
8,13,18,-0.877,0.487
8,13,19,-0.154,0.546
8,13,20,-0.554,0.506
8,13,21,-0.735,0.661
8,13,22,0.077,0.57
8,13,23,-0.639,0.692
8,13,24,-0.355,0.488
8,13,25,-0.62,0.618
8,13,26,-0.788,0.531
8,13,27,-1.872,0.626
8,13,28,-2.648,0.625
8,13,29,-0.787,0.627
8,13,30,-0.899,0.475
8,13,31,-0.508,0.495
8,14,15,-0.139,0.556
8,14,16,-1.359,0.431
8,14,17,0.094,0.635
8,14,18,-1.277,0.367
8,14,19,-0.36,0.529
8,14,20,-1.191,0.41
8,14,21,-1.302,0.606
8,14,22,-0.218,0.516
8,14,23,-0.935,0.57
8,14,24,-0.867,0.406
8,14,25,-0.959,0.527
8,14,26,-1.219,0.476
8,14,27,-3.3,0.521
8,14,28,-4.004,0.52
8,14,29,-1.223,0.69
8,14,30,-1.935,0.391
8,14,31,-1.097,0.403
8,15,16,-0.492,0.664
8,15,17,-0.092,0.47
8,15,18,-1.064,0.496
8,15,19,-0.094,0.559
8,15,20,-0.634,0.488
8,15,21,-0.609,0.589
8,15,22,-0.029,0.481
8,15,23,-0.493,0.465
8,15,24,-0.167,0.546
8,15,25,-0.576,0.577
8,15,26,-0.892,0.59
8,15,27,-2.361,0.561
8,15,28,-2.419,0.579
8,15,29,-1.101,0.477
8,15,30,-0.587,0.492
8,15,31,-0.549,0.49
8,16,17,-0.334,0.636
8,16,18,-2.416,0.335
8,16,19,-0.773,0.492
8,16,20,-2.163,0.411
8,16,21,-1.605,0.492
8,16,22,-0.459,0.557
8,16,23,-1.427,0.41
8,16,24,-1.464,0.386
8,16,25,-1.633,0.444
8,16,26,-1.736,0.424
8,16,27,-5.764,0.52
8,16,28,-5.414,0.617
8,16,29,-2.006,0.607
8,16,30,-1.797,0.499
8,16,31,-1.829,0.48
8,17,18,-0.845,0.55
8,17,19,0.153,0.629
8,17,20,-0.416,0.454
8,17,21,-0.448,0.632
8,17,22,-0.078,0.496
8,17,23,-0.346,0.47
8,17,24,-0.078,0.633
8,17,25,-0.526,0.647
8,17,26,-0.642,0.637
8,17,27,-2.367,0.592
8,17,28,-3.388,0.595
8,17,29,-0.945,0.509
8,17,30,-0.38,0.607
8,17,31,-0.81,0.461
8,18,19,-1.081,0.437
8,18,20,-2.999,0.324
8,18,21,-2.172,0.464
8,18,22,-0.768,0.467
8,18,23,-2.059,0.281
8,18,24,-2.058,0.28
8,18,25,-2.031,0.407
8,18,26,-2.24,0.386
8,18,27,-5.788,0.419
8,18,28,-5.716,0.492
8,18,29,-2.352,0.519
8,18,30,-2.719,0.357
8,18,31,-2.545,0.208
8,19,20,-0.841,0.475
8,19,21,-0.739,0.474
8,19,22,0.243,0.621
8,19,23,-0.246,0.521
8,19,24,-0.467,0.43
8,19,25,-0.746,0.456
8,19,26,-0.894,0.435
8,19,27,-2.888,0.65
8,19,28,-2.166,0.72
8,19,29,-0.895,0.534
8,19,30,-0.498,0.467
8,19,31,-0.435,0.494
8,20,21,-1.6,0.486
8,20,22,-0.416,0.433
8,20,23,-1.702,0.321
8,20,24,-1.822,0.403
8,20,25,-1.929,0.451
8,20,26,-2.874,0.403
8,20,27,-4.375,0.541
8,20,28,-6.198,0.536
8,20,29,-2.302,0.481
8,20,30,-2.172,0.41
8,20,31,-2.402,0.274
8,21,22,-0.45,0.563
8,21,23,-1.049,0.469
8,21,24,-0.964,0.445
8,21,25,-1.397,0.467
8,21,26,-1.669,0.454
8,21,27,-3.802,0.596
8,21,28,-3.566,0.653
8,21,29,-1.661,0.542
8,21,30,-1.725,0.507
8,21,31,-1.156,0.493
8,22,23,-0.149,0.448
8,22,24,-0.185,0.498
8,22,25,-0.448,0.538
8,22,26,-0.727,0.55
8,22,27,-2.257,0.631
8,22,28,-3.411,0.539
8,22,29,-0.9,0.502
8,22,30,-0.488,0.517
8,22,31,-0.767,0.497
8,23,24,-1.374,0.426
8,23,25,-1.166,0.42
8,23,26,-1.733,0.483
8,23,27,-4.619,0.472
8,23,28,-3.891,0.579
8,23,29,-1.845,0.476
8,23,30,-1.59,0.514
8,23,31,-1.674,0.354
8,24,25,-1.113,0.38
8,24,26,-1.382,0.384
8,24,27,-5.268,0.543
8,24,28,-4.98,0.606
8,24,29,-1.457,0.559
8,24,30,-1.377,0.376
8,24,31,-1.725,0.357
8,25,26,-1.672,0.418
8,25,27,-3.932,0.543
8,25,28,-4.123,0.628
8,25,29,-1.736,0.547
8,25,30,-1.31,0.45
8,25,31,-1.826,0.417
8,26,27,-6.929,0.634
8,26,28,-6.629,0.683
8,26,29,-2.022,0.554
8,26,30,-1.491,0.428
8,26,31,-2.021,0.485
8,27,28,-6.931,0.511
8,27,29,-6.432,0.58
8,27,30,-3.591,0.606
8,27,31,-5.425,0.444
8,28,29,-5.73,0.587
8,28,30,-4.378,0.59
8,28,31,-5.951,0.498
8,29,30,-1.832,0.594
8,29,31,-2.175,0.517
8,30,31,-2.94,0.406
9,10,11,-1.17,0.458
9,10,12,-0.669,0.405
9,10,13,0.018,0.484
9,10,14,-0.284,0.431
9,10,15,0.155,0.527
9,10,16,-1.058,0.385
9,10,17,0.142,0.513
9,10,18,-1.468,0.266
9,10,19,-0.219,0.55
9,10,20,-1.306,0.425
9,10,21,-0.877,0.513
9,10,22,-0.029,0.554
9,10,23,-1.073,0.353
9,10,24,-1.165,0.359
9,10,25,-0.926,0.438
9,10,26,-1.111,0.518
9,10,27,-3.721,0.614
9,10,28,-2.369,0.589
9,10,29,-0.744,0.597
9,10,30,-1.25,0.51
9,10,31,-1.499,0.292
9,11,12,-0.702,0.44
9,11,13,-0.291,0.534
9,11,14,-0.762,0.523
9,11,15,-0.369,0.509
9,11,16,-1.401,0.485
9,11,17,-0.203,0.592
9,11,18,-1.854,0.385
9,11,19,-0.495,0.453
9,11,20,-1.637,0.427
9,11,21,-1.267,0.496
9,11,22,-0.487,0.542
9,11,23,-1.248,0.415
9,11,24,-1.201,0.381
9,11,25,-1.387,0.46
9,11,26,-1.435,0.454
9,11,27,-4.623,0.652
9,11,28,-2.909,0.772
9,11,29,-1.559,0.516
9,11,30,-1.194,0.464
9,11,31,-1.765,0.464
9,12,13,-0.247,0.441
9,12,14,-0.438,0.455
9,12,15,-0.401,0.474
9,12,16,-1.105,0.437
9,12,17,-0.267,0.512
9,12,18,-1.394,0.42
9,12,19,-0.465,0.484
9,12,20,-1.173,0.505
9,12,21,-0.998,0.582
9,12,22,-0.239,0.541
9,12,23,-0.834,0.535
9,12,24,-0.85,0.425
9,12,25,-1.115,0.563
9,12,26,-1.005,0.502
9,12,27,-2.824,0.606
9,12,28,-2.356,0.643
9,12,29,-1.129,0.514
9,12,30,-1.07,0.469
9,12,31,-1.048,0.429
9,13,14,-0.157,0.451
9,13,15,0.143,0.555
9,13,16,-0.674,0.473
9,13,17,0.209,0.597
9,13,18,-0.734,0.485
9,13,19,-0.047,0.546
9,13,20,-0.447,0.517
9,13,21,-0.566,0.653
9,13,22,0.147,0.57
9,13,23,-0.361,0.688
9,13,24,-0.248,0.487
9,13,25,-0.428,0.616
9,13,26,-0.598,0.537
9,13,27,-1.719,0.656
9,13,28,-1.802,0.645
9,13,29,-0.454,0.616
9,13,30,-0.708,0.491
9,13,31,-0.408,0.498
9,14,15,0.054,0.574
9,14,16,-0.997,0.466
9,14,17,0.214,0.642
9,14,18,-0.929,0.409
9,14,19,-0.229,0.544
