id1,id2,id3,id4,R2_N4_cv,R2_N4_fit
1,15,18,28,-1.042,0.691
1,15,18,29,-0.416,0.698
1,15,18,30,-1.01,0.684
1,15,18,31,-0.312,0.682
1,15,19,20,0.076,0.744
1,15,19,21,-0.175,0.766
1,15,19,22,-0.083,0.763
1,15,19,23,0.354,0.754
1,15,19,24,0.187,0.798
1,15,19,25,0.043,0.784
1,15,19,26,0.169,0.752
1,15,19,27,-1.531,0.856
1,15,19,28,-0.194,0.76
1,15,19,29,0.369,0.747
1,15,19,30,-0.15,0.747
1,15,19,31,0.381,0.752
1,15,20,21,-0.559,0.741
1,15,20,22,-0.701,0.614
1,15,20,23,-0.268,0.616
1,15,20,24,-0.083,0.795
1,15,20,25,-0.234,0.765
1,15,20,26,-0.99,0.736
1,15,20,27,-3.959,0.719
1,15,20,28,-1.817,0.611
1,15,20,29,-0.521,0.605
1,15,20,30,-1.231,0.616
1,15,20,31,-0.39,0.615
1,15,21,22,-1.057,0.743
1,15,21,23,-0.513,0.741
1,15,21,24,-0.27,0.813
1,15,21,25,-0.586,0.763
1,15,21,26,-0.713,0.754
1,15,21,27,-4.501,0.799
1,15,21,28,-1.615,0.741
1,15,21,29,-0.803,0.769
1,15,21,30,-0.86,0.743
1,15,21,31,-0.63,0.747
1,15,22,23,-0.439,0.619
1,15,22,24,-0.244,0.79
1,15,22,25,-0.491,0.762
1,15,22,26,-0.667,0.737
1,15,22,27,-4.967,0.73
1,15,22,28,-2.332,0.613
1,15,22,29,-0.645,0.61
1,15,22,30,-2.095,0.625
1,15,22,31,-0.788,0.626
1,15,23,24,-0.02,0.795
1,15,23,25,-0.126,0.762
1,15,23,26,-0.464,0.747
1,15,23,27,-3.427,0.703
1,15,23,28,-1.249,0.62
1,15,23,29,-0.209,0.61
1,15,23,30,-1.156,0.637
1,15,23,31,-0.11,0.626
1,15,24,25,0.035,0.814
1,15,24,26,-0.123,0.798
1,15,24,27,-1.374,0.907
1,15,24,28,-0.352,0.81
1,15,24,29,0.016,0.802
1,15,24,30,-0.55,0.797
1,15,24,31,0.008,0.795
1,15,25,26,-0.194,0.774
1,15,25,27,-2.082,0.817
1,15,25,28,-1.204,0.762
1,15,25,29,-0.306,0.768
1,15,25,30,-0.471,0.768
1,15,25,31,-0.439,0.764
1,15,26,27,-4.254,0.831
1,15,26,28,-1.862,0.736
1,15,26,29,-0.188,0.743
1,15,26,30,-1.08,0.755
1,15,26,31,-0.259,0.763
1,15,27,28,-2.118,0.734
1,15,27,29,-3.456,0.696
1,15,27,30,-5.194,0.709
1,15,27,31,-3.399,0.699
1,15,28,29,-1.537,0.598
1,15,28,30,-2.77,0.608
1,15,28,31,-1.368,0.608
1,15,29,30,-1.275,0.607
1,15,29,31,-0.329,0.605
1,15,30,31,-1.373,0.617
1,16,17,18,0.034,0.781
1,16,17,19,0.422,0.832
1,16,17,20,-0.081,0.758
1,16,17,21,-0.224,0.819
1,16,17,22,-0.286,0.759
1,16,17,23,0.015,0.755
1,16,17,24,0.178,0.861
1,16,17,25,-0.096,0.844
1,16,17,26,0.098,0.799
1,16,17,27,-4.065,0.821
1,16,17,28,-1.893,0.764
1,16,17,29,0.087,0.764
1,16,17,30,-0.338,0.8
1,16,17,31,-0.216,0.776
1,16,18,19,0.033,0.755
1,16,18,20,-1.405,0.643
1,16,18,21,-1.13,0.723
1,16,18,22,-0.956,0.704
1,16,18,23,-1.045,0.642
1,16,18,24,-0.353,0.747
1,16,18,25,-0.459,0.729
1,16,18,26,-0.237,0.685
1,16,18,27,-4.537,0.738
1,16,18,28,-3.133,0.65
1,16,18,29,-0.555,0.729
1,16,18,30,-2.024,0.658
1,16,18,31,-1.091,0.649
1,16,19,20,-0.066,0.749
1,16,19,21,-0.261,0.76
1,16,19,22,0.015,0.798
1,16,19,23,0.208,0.762
1,16,19,24,0.035,0.773
1,16,19,25,-0.195,0.767
1,16,19,26,0.233,0.756
1,16,19,27,-2.289,0.865
1,16,19,28,-0.826,0.775
1,16,19,29,0.103,0.761
1,16,19,30,-0.058,0.749
1,16,19,31,-0.013,0.769
1,16,20,21,-1.057,0.723
1,16,20,22,-0.657,0.691
1,16,20,23,-1.031,0.634
1,16,20,24,-0.621,0.749
1,16,20,25,-0.703,0.728
1,16,20,26,-1.138,0.671
1,16,20,27,-4.413,0.741
1,16,20,28,-3.164,0.635
1,16,20,29,-0.956,0.681
1,16,20,30,-1.817,0.652
1,16,20,31,-1.129,0.65
1,16,21,22,-0.951,0.757
1,16,21,23,-0.778,0.725
1,16,21,24,-0.724,0.775
1,16,21,25,-0.987,0.728
1,16,21,26,-1.029,0.723
1,16,21,27,-5.415,0.795
1,16,21,28,-2.414,0.724
1,16,21,29,-0.852,0.729
1,16,21,30,-1.45,0.725
1,16,21,31,-0.835,0.739
1,16,22,23,-0.636,0.693
1,16,22,24,-0.509,0.769
1,16,22,25,-0.647,0.76
1,16,22,26,-0.664,0.727
1,16,22,27,-6.161,0.802
1,16,22,28,-2.672,0.697
1,16,22,29,-0.739,0.718
1,16,22,30,-1.876,0.716
1,16,22,31,-0.712,0.755
1,16,23,24,-0.375,0.758
1,16,23,25,-0.432,0.727
1,16,23,26,-0.568,0.694
1,16,23,27,-4.103,0.732
1,16,23,28,-2.661,0.657
1,16,23,29,-0.525,0.688
1,16,23,30,-1.906,0.686
1,16,23,31,-0.813,0.678
1,16,24,25,-0.317,0.767
1,16,24,26,-0.27,0.745
1,16,24,27,-3.21,0.885
1,16,24,28,-1.531,0.78
1,16,24,29,-0.254,0.821
1,16,24,30,-1.081,0.745
1,16,24,31,-0.469,0.759
1,16,25,26,-0.29,0.727
1,16,25,27,-3.409,0.8
1,16,25,28,-2.173,0.731
1,16,25,29,-0.503,0.748
1,16,25,30,-0.927,0.727
1,16,25,31,-0.839,0.734
1,16,26,27,-4.48,0.795
1,16,26,28,-2.635,0.681
1,16,26,29,-0.221,0.702
1,16,26,30,-1.007,0.672
1,16,26,31,-0.81,0.705
1,16,27,28,-3.358,0.746
1,16,27,29,-4.445,0.746
1,16,27,30,-5.221,0.753
1,16,27,31,-4.4,0.743
1,16,28,29,-2.32,0.679
1,16,28,30,-3.097,0.654
1,16,28,31,-2.884,0.662
1,16,29,30,-1.532,0.701
1,16,29,31,-0.74,0.74
1,16,30,31,-2.1,0.688
1,17,18,19,0.36,0.802
1,17,18,20,-0.531,0.683
1,17,18,21,-0.422,0.772
1,17,18,22,-0.584,0.688
1,17,18,23,-0.015,0.682
1,17,18,24,0.018,0.81
1,17,18,25,-0.126,0.792
1,17,18,26,0.057,0.794
1,17,18,27,-2.488,0.776
1,17,18,28,-1.539,0.703
1,17,18,29,-0.027,0.72
1,17,18,30,-0.751,0.723
1,17,18,31,-0.472,0.688
1,17,19,20,0.255,0.776
1,17,19,21,-0.083,0.79
1,17,19,22,0.05,0.78
1,17,19,23,0.433,0.775
1,17,19,24,0.273,0.823
1,17,19,25,0.164,0.816
1,17,19,26,0.246,0.778
1,17,19,27,-0.622,0.882
1,17,19,28,-0.053,0.794
1,17,19,29,0.465,0.772
1,17,19,30,-0.035,0.771
1,17,19,31,0.287,0.771
1,17,20,21,-0.402,0.762
1,17,20,22,-0.538,0.607
1,17,20,23,-0.073,0.597
1,17,20,24,-0.091,0.809
1,17,20,25,-0.257,0.795
1,17,20,26,-0.629,0.784
1,17,20,27,-3.461,0.709
1,17,20,28,-2.222,0.599
1,17,20,29,-0.3,0.598
1,17,20,30,-0.843,0.656
1,17,20,31,-0.504,0.588
1,17,21,22,-0.939,0.757
1,17,21,23,-0.411,0.758
1,17,21,24,-0.217,0.836
1,17,21,25,-0.529,0.796
1,17,21,26,-0.634,0.773
1,17,21,27,-4.018,0.819
1,17,21,28,-1.805,0.757
1,17,21,29,-0.667,0.771
1,17,21,30,-0.917,0.762
1,17,21,31,-0.67,0.757
1,17,22,23,-0.319,0.611
1,17,22,24,-0.258,0.813
1,17,22,25,-0.368,0.792
1,17,22,26,-0.45,0.752
1,17,22,27,-4.639,0.737
1,17,22,28,-2.611,0.614
1,17,22,29,-0.701,0.613
1,17,22,30,-2.015,0.662
1,17,22,31,-1.088,0.609
1,17,23,24,-0.032,0.81
1,17,23,25,-0.106,0.796
1,17,23,26,-0.246,0.757
1,17,23,27,-2.995,0.708
1,17,23,28,-1.973,0.617
1,17,23,29,-0.02,0.607
1,17,23,30,-0.899,0.681
1,17,23,31,-0.255,0.597
1,17,24,25,0.06,0.842
1,17,24,26,-0.144,0.819
1,17,24,27,-0.915,0.934
1,17,24,28,-0.467,0.843
1,17,24,29,0.021,0.83
1,17,24,30,-0.494,0.81
1,17,24,31,-0.222,0.808
1,17,25,26,-0.2,0.803
1,17,25,27,-1.126,0.847
1,17,25,28,-0.948,0.793
1,17,25,29,-0.227,0.793
1,17,25,30,-0.364,0.794
1,17,25,31,-0.603,0.792
1,17,26,27,-4.206,0.857
1,17,26,28,-2.48,0.758
1,17,26,29,-0.022,0.752
1,17,26,30,-0.962,0.751
1,17,26,31,-0.39,0.759
1,17,27,28,-2.037,0.733
1,17,27,29,-3.506,0.704
1,17,27,30,-4.983,0.76
1,17,27,31,-3.392,0.704
1,17,28,29,-2.228,0.602
1,17,28,30,-2.768,0.657
1,17,28,31,-2.295,0.599
1,17,29,30,-1.025,0.657
1,17,29,31,-0.603,0.599
1,17,30,31,-1.534,0.656
1,18,19,20,-0.223,0.72
1,18,19,21,-0.185,0.73
1,18,19,22,-0.028,0.771
1,18,19,23,0.31,0.732
1,18,19,24,0.138,0.739
1,18,19,25,0.018,0.735
1,18,19,26,0.243,0.719
1,18,19,27,-2.258,0.855
1,18,19,28,-0.936,0.755
1,18,19,29,0.163,0.74
1,18,19,30,-0.306,0.72
1,18,19,31,0.123,0.719
1,18,20,21,-1.421,0.679
1,18,20,22,-1.152,0.621
1,18,20,23,-1.138,0.558
1,18,20,24,-0.799,0.702
1,18,20,25,-0.728,0.68
1,18,20,26,-1.317,0.659
1,18,20,27,-4.549,0.719
1,18,20,28,-3.165,0.587
1,18,20,29,-1.105,0.672
1,18,20,30,-2.389,0.575
1,18,20,31,-1.364,0.548
1,18,21,22,-1.392,0.713
1,18,21,23,-0.922,0.679
1,18,21,24,-0.541,0.748
1,18,21,25,-1.009,0.681
1,18,21,26,-1.153,0.687
1,18,21,27,-4.62,0.764
1,18,21,28,-2.216,0.678
1,18,21,29,-1.169,0.684
1,18,21,30,-1.835,0.677
1,18,21,31,-1.263,0.677
1,18,22,23,-0.575,0.617
1,18,22,24,-0.676,0.718
1,18,22,25,-0.784,0.711
1,18,22,26,-0.786,0.712
1,18,22,27,-4.749,0.762
1,18,22,28,-2.515,0.629
1,18,22,29,-1.144,0.678
1,18,22,30,-2.428,0.638
1,18,22,31,-1.261,0.619
1,18,23,24,-0.262,0.721
1,18,23,25,-0.237,0.68
1,18,23,26,-0.513,0.681
1,18,23,27,-3.903,0.678
1,18,23,28,-2.138,0.582
1,18,23,29,-0.583,0.649
1,18,23,30,-2.247,0.599
1,18,23,31,-0.697,0.54
1,18,24,25,-0.254,0.742
1,18,24,26,-0.206,0.708
1,18,24,27,-3.677,0.873
1,18,24,28,-2.777,0.739
1,18,24,29,-0.307,0.785
1,18,24,30,-1.122,0.695
1,18,24,31,-0.527,0.696
1,18,25,26,-0.254,0.69
1,18,25,27,-3.245,0.765
1,18,25,28,-2.6,0.681
1,18,25,29,-0.386,0.695
1,18,25,30,-1.191,0.678
1,18,25,31,-0.778,0.678
1,18,26,27,-4.337,0.8
1,18,26,28,-2.402,0.675
1,18,26,29,-0.316,0.705
1,18,26,30,-1.213,0.661
1,18,26,31,-0.62,0.664
1,18,27,28,-2.758,0.691
1,18,27,29,-4.449,0.72
1,18,27,30,-5.65,0.697
1,18,27,31,-4.226,0.67
1,18,28,29,-1.638,0.647
1,18,28,30,-3.804,0.567
1,18,28,31,-2.537,0.547
1,18,29,30,-1.599,0.659
1,18,29,31,-0.595,0.648
1,18,30,31,-2.598,0.551
1,19,20,21,-0.35,0.722
1,19,20,22,0.116,0.757
1,19,20,23,-0.034,0.722
1,19,20,24,-0.192,0.738
1,19,20,25,-0.176,0.733
1,19,20,26,-0.309,0.699
1,19,20,27,-2.067,0.85
1,19,20,28,-0.79,0.731
1,19,20,29,-0.144,0.704
1,19,20,30,-0.539,0.7
1,19,20,31,-0.03,0.702
1,19,21,22,-0.446,0.763
1,19,21,23,-0.107,0.733
1,19,21,24,-0.209,0.755
1,19,21,25,-0.503,0.735
1,19,21,26,-0.26,0.725
1,19,21,27,-2.573,0.844
1,19,21,28,-1.163,0.736
1,19,21,29,-0.387,0.722
1,19,21,30,-0.614,0.724
1,19,21,31,-0.271,0.725
1,19,22,23,-0.12,0.762
1,19,22,24,-0.06,0.769
1,19,22,25,-0.243,0.771
1,19,22,26,-0.205,0.755
1,19,22,27,-2.339,0.898
1,19,22,28,-0.724,0.775
1,19,22,29,0.073,0.755
1,19,22,30,-0.565,0.756
1,19,22,31,-0.019,0.771
1,19,23,24,0.081,0.757
1,19,23,25,0.063,0.741
1,19,23,26,0.018,0.723
1,19,23,27,-1.493,0.853
1,19,23,28,-0.351,0.772
1,19,23,29,0.253,0.725
1,19,23,30,-0.26,0.723
1,19,23,31,0.296,0.733
1,19,24,25,-0.07,0.754
1,19,24,26,-0.051,0.738
1,19,24,27,-1.894,0.896
1,19,24,28,-0.63,0.778
1,19,24,29,-0.065,0.778
1,19,24,30,-0.275,0.74
1,19,24,31,0.006,0.739
1,19,25,26,0.059,0.736
1,19,25,27,-1.75,0.849
1,19,25,28,-1.001,0.75
1,19,25,29,-0.136,0.737
1,19,25,30,-0.33,0.737
1,19,25,31,-0.203,0.734
1,19,26,27,-2.383,0.844
1,19,26,28,-0.828,0.731
1,19,26,29,0.087,0.704
1,19,26,30,-0.416,0.701
1,19,26,31,0,0.704
1,19,27,28,-1.611,0.858
1,19,27,29,-2.211,0.848
1,19,27,30,-2.412,0.845
1,19,27,31,-1.848,0.846
1,19,28,29,-0.67,0.731
1,19,28,30,-1.192,0.737
1,19,28,31,-0.589,0.736
1,19,29,30,-0.445,0.704
1,19,29,31,0.15,0.71
1,19,30,31,-1.061,0.703
1,20,21,22,-1.006,0.707
1,20,21,23,-0.93,0.676
1,20,21,24,-0.577,0.748
1,20,21,25,-1.011,0.682
1,20,21,26,-1.641,0.679
1,20,21,27,-5.208,0.766
1,20,21,28,-2.202,0.673
1,20,21,29,-1.129,0.673
1,20,21,30,-1.717,0.673
1,20,21,31,-1.128,0.674
1,20,22,23,-0.279,0.569
1,20,22,24,-0.816,0.72
1,20,22,25,-0.448,0.712
1,20,22,26,-1.037,0.696
1,20,22,27,-5.643,0.729
1,20,22,28,-3.028,0.563
1,20,22,29,-0.982,0.578
1,20,22,30,-2.3,0.594
1,20,22,31,-1.146,0.571
1,20,23,24,-0.71,0.722
1,20,23,25,-0.541,0.682
1,20,23,26,-1.65,0.673
1,20,23,27,-4.221,0.66
1,20,23,28,-2.957,0.538
1,20,23,29,-0.948,0.548
1,20,23,30,-2.039,0.582
1,20,23,31,-0.824,0.505
1,20,24,25,-0.416,0.739
1,20,24,26,-0.914,0.708
1,20,24,27,-3.085,0.892
1,20,24,28,-1.915,0.753
1,20,24,29,-0.619,0.78
1,20,24,30,-1.387,0.702
1,20,24,31,-0.744,0.703
1,20,25,26,-1.008,0.689
1,20,25,27,-3.302,0.779
1,20,25,28,-2.328,0.686
1,20,25,29,-0.676,0.693
1,20,25,30,-1.213,0.68
1,20,25,31,-0.888,0.68
1,20,26,27,-5.018,0.78
1,20,26,28,-3.923,0.639
1,20,26,29,-1.428,0.646
1,20,26,30,-2.125,0.633
1,20,26,31,-1.497,0.646
1,20,27,28,-3.735,0.679
1,20,27,29,-4.795,0.655
1,20,27,30,-5.877,0.685
1,20,27,31,-4.476,0.643
1,20,28,29,-3.194,0.518
1,20,28,30,-5.084,0.514
1,20,28,31,-3.609,0.475
1,20,29,30,-2.227,0.556
1,20,29,31,-1.101,0.527
1,20,30,31,-2.958,0.508
1,21,22,23,-1.252,0.707
1,21,22,24,-0.959,0.761
1,21,22,25,-1.487,0.714
1,21,22,26,-1.484,0.715
1,21,22,27,-5.744,0.802
1,21,22,28,-2.509,0.707
1,21,22,29,-1.432,0.708
1,21,22,30,-2.435,0.708
1,21,22,31,-1.501,0.716
1,21,23,24,-0.406,0.753
1,21,23,25,-0.886,0.683
1,21,23,26,-1.194,0.689
1,21,23,27,-5.321,0.76
1,21,23,28,-2.11,0.677
1,21,23,29,-0.885,0.676
1,21,23,30,-1.473,0.679
1,21,23,31,-0.722,0.679
1,21,24,25,-0.664,0.747
1,21,24,26,-0.375,0.749
1,21,24,27,-3.3,0.877
1,21,24,28,-1.823,0.762
1,21,24,29,-0.699,0.778
1,21,24,30,-0.845,0.75
1,21,24,31,-0.59,0.748
1,21,25,26,-1.076,0.689
1,21,25,27,-4.139,0.766
1,21,25,28,-2.995,0.682
1,21,25,29,-1.12,0.693
1,21,25,30,-1.716,0.681
1,21,25,31,-1.022,0.681
1,21,26,27,-5.518,0.787
1,21,26,28,-2.485,0.68
1,21,26,29,-1.152,0.68
1,21,26,30,-1.753,0.68
1,21,26,31,-1.23,0.684
1,21,27,28,-3.533,0.818
1,21,27,29,-5.069,0.761
1,21,27,30,-6.764,0.76
1,21,27,31,-5.09,0.759
1,21,28,29,-2.373,0.672
1,21,28,30,-3.63,0.673
1,21,28,31,-2.312,0.674
1,21,29,30,-1.691,0.673
1,21,29,31,-1.173,0.674
1,21,30,31,-2.229,0.674
1,22,23,24,-0.548,0.731
1,22,23,25,-0.634,0.712
1,22,23,26,-0.97,0.701
1,22,23,27,-5.545,0.724
1,22,23,28,-2.695,0.586
1,22,23,29,-0.714,0.591
1,22,23,30,-2.381,0.629
1,22,23,31,-0.864,0.594
1,22,24,25,-0.431,0.752
1,22,24,26,-0.672,0.732
1,22,24,27,-3.579,0.889
1,22,24,28,-1.669,0.751
1,22,24,29,-0.815,0.778
1,22,24,30,-1.912,0.718
1,22,24,31,-0.784,0.724
1,22,25,26,-0.735,0.724
1,22,25,27,-4.02,0.808
1,22,25,28,-2.477,0.713
1,22,25,29,-0.916,0.716
1,22,25,30,-1.582,0.712
1,22,25,31,-1.012,0.715
1,22,26,27,-5.802,0.837
1,22,26,28,-3.235,0.691
1,22,26,29,-0.771,0.688
1,22,26,30,-2.068,0.686
1,22,26,31,-1.025,0.721
1,22,27,28,-4.111,0.789
1,22,27,29,-4.429,0.72
1,22,27,30,-9.388,0.752
1,22,27,31,-5.335,0.733
1,22,28,29,-2.629,0.578
1,22,28,30,-5.451,0.595
1,22,28,31,-3.132,0.58
1,22,29,30,-2.449,0.61
1,22,29,31,-1.262,0.601
1,22,30,31,-3.116,0.617
1,23,24,25,-0.23,0.743
1,23,24,26,-0.503,0.733
1,23,24,27,-2.533,0.878
1,23,24,28,-1.238,0.785
1,23,24,29,-0.439,0.789
1,23,24,30,-1.03,0.723
1,23,24,31,-0.534,0.725
1,23,25,26,-0.545,0.698
1,23,25,27,-2.84,0.766
1,23,25,28,-1.939,0.687
1,23,25,29,-0.437,0.693
1,23,25,30,-1.055,0.681
1,23,25,31,-0.648,0.68
1,23,26,27,-4.556,0.8
1,23,26,28,-2.706,0.692
1,23,26,29,-0.667,0.676
1,23,26,30,-1.894,0.667
1,23,26,31,-0.744,0.701
1,23,27,28,-2.902,0.658
1,23,27,29,-4.266,0.651
1,23,27,30,-5.937,0.708
1,23,27,31,-3.877,0.642
1,23,28,29,-2.241,0.551
1,23,28,30,-3.725,0.603
1,23,28,31,-2.421,0.547
1,23,29,30,-1.957,0.612
1,23,29,31,-0.612,0.566
1,23,30,31,-2.428,0.611
1,24,25,26,-0.37,0.735
1,24,25,27,-2.389,0.873
1,24,25,28,-1.534,0.758
1,24,25,29,-0.333,0.782
1,24,25,30,-0.602,0.738
1,24,25,31,-0.413,0.735
1,24,26,27,-3.943,0.875
1,24,26,28,-2.357,0.743
1,24,26,29,-0.35,0.778
1,24,26,30,-1.031,0.71
1,24,26,31,-0.48,0.712
1,24,27,28,-2.461,0.881
1,24,27,29,-3.349,0.893
1,24,27,30,-3.496,0.87
1,24,27,31,-2.811,0.87
1,24,28,29,-1.523,0.783
1,24,28,30,-2.543,0.744
1,24,28,31,-1.554,0.742
1,24,29,30,-1.103,0.779
1,24,29,31,-0.426,0.787
1,24,30,31,-1.687,0.696
1,25,26,27,-3.566,0.796
1,25,26,28,-2.369,0.694
1,25,26,29,-0.463,0.699
1,25,26,30,-1.001,0.692
1,25,26,31,-0.655,0.691
1,25,27,28,-3.07,0.8
1,25,27,29,-3.766,0.766
1,25,27,30,-4.253,0.766
1,25,27,31,-3.429,0.765
1,25,28,29,-2.555,0.691
1,25,28,30,-3.494,0.681
1,25,28,31,-2.585,0.681
1,25,29,30,-1.166,0.691
1,25,29,31,-0.987,0.691
1,25,30,31,-2.063,0.677
1,26,27,28,-3.761,0.829
1,26,27,29,-4.578,0.78
1,26,27,30,-5.461,0.782
1,26,27,31,-4.591,0.792
1,26,28,29,-2.531,0.645
1,26,28,30,-3.708,0.642
1,26,28,31,-3.119,0.655
1,26,29,30,-1.314,0.644
1,26,29,31,-0.646,0.666
1,26,30,31,-2.575,0.644
1,27,28,29,-3.732,0.705
1,27,28,30,-4.725,0.726
1,27,28,31,-3.177,0.653
1,27,29,30,-6.233,0.667
1,27,29,31,-4.714,0.631
1,27,30,31,-6.159,0.658
1,28,29,30,-4.442,0.549
1,28,29,31,-2.7,0.518
1,28,30,31,-4.921,0.504
1,29,30,31,-2.383,0.562
2,3,4,5,-2.091,0.597
2,3,4,6,-1.553,0.724
2,3,4,7,-1.664,0.658
2,3,4,8,-1.881,0.598
2,3,4,9,-1.732,0.609
2,3,4,10,-1.573,0.604
2,3,4,11,-2.08,0.637
2,3,4,12,-2.266,0.597
2,3,4,13,-1.623,0.617
2,3,4,14,-1.632,0.634
2,3,4,15,-2.274,0.617
2,3,4,16,-2.33,0.622
2,3,4,17,-1.181,0.649
2,3,4,18,-2.072,0.597
2,3,4,19,-1.959,0.648
2,3,4,20,-1.605,0.644
2,3,4,21,-2.325,0.691
2,3,4,22,-2.197,0.618
2,3,4,23,-1.435,0.645
2,3,4,24,-2.496,0.627
2,3,4,25,-2.082,0.705
2,3,4,26,-1.929,0.666
2,3,4,27,-2.786,0.846
2,3,4,28,-2.941,0.721
2,3,4,29,-2.31,0.642
2,3,4,30,-2.484,0.611
2,3,4,31,-2.252,0.652
2,3,5,6,-0.909,0.67
2,3,5,7,-1.602,0.495
2,3,5,8,-1.342,0.513
2,3,5,9,-1.243,0.504
2,3,5,10,-0.827,0.589
2,3,5,11,-1.402,0.593
2,3,5,12,-1.543,0.488
2,3,5,13,-0.998,0.511
2,3,5,14,-1.202,0.519
2,3,5,15,-1.31,0.534
2,3,5,16,-1.873,0.538
2,3,5,17,-0.668,0.602
2,3,5,18,-1.905,0.534
2,3,5,19,-0.956,0.591
2,3,5,20,-1.56,0.653
2,3,5,21,-2.243,0.682
2,3,5,22,-1.745,0.582
2,3,5,23,-1.047,0.653
2,3,5,24,-1.74,0.569
2,3,5,25,-1.356,0.697
2,3,5,26,-1.876,0.613
2,3,5,27,-5.191,0.706
2,3,5,28,-3.485,0.537
2,3,5,29,-1.332,0.527
2,3,5,30,-2.09,0.499
2,3,5,31,-1.768,0.564
2,3,6,7,-1.062,0.657
2,3,6,8,-1.077,0.768
2,3,6,9,-0.425,0.757
2,3,6,10,-0.297,0.809
2,3,6,11,-1.079,0.668
2,3,6,12,-0.932,0.711
2,3,6,13,-0.218,0.83
2,3,6,14,-0.7,0.729
2,3,6,15,-0.756,0.653
2,3,6,16,-0.974,0.74
2,3,6,17,-0.399,0.679
2,3,6,18,-1.063,0.699
2,3,6,19,-0.708,0.699
2,3,6,20,-0.895,0.699
2,3,6,21,-1.326,0.693
2,3,6,22,-1.298,0.673
2,3,6,23,-0.574,0.702
2,3,6,24,-1.127,0.77
2,3,6,25,-1.094,0.737
2,3,6,26,-1.791,0.681
2,3,6,27,-3.809,0.737
2,3,6,28,-2.43,0.652
2,3,6,29,-0.947,0.698
2,3,6,30,-1.461,0.655
2,3,6,31,-0.884,0.699
2,3,7,8,-1.147,0.517
2,3,7,9,-1.161,0.513
2,3,7,10,-0.9,0.568
2,3,7,11,-1.415,0.558
2,3,7,12,-1.479,0.491
2,3,7,13,-1.139,0.513
2,3,7,14,-1.15,0.519
2,3,7,15,-1.343,0.532
2,3,7,16,-1.988,0.552
2,3,7,17,-0.736,0.6
2,3,7,18,-1.606,0.558
2,3,7,19,-1.064,0.569
2,3,7,20,-1.04,0.577
2,3,7,21,-2.094,0.69
2,3,7,22,-1.48,0.573
2,3,7,23,-0.778,0.706
2,3,7,24,-1.674,0.573
2,3,7,25,-1.154,0.765
2,3,7,26,-1.922,0.556
2,3,7,27,-5.466,0.703
2,3,7,28,-4.55,0.53
2,3,7,29,-1.568,0.511
2,3,7,30,-2.055,0.498
2,3,7,31,-1.592,0.566
2,3,8,9,-1.154,0.519
2,3,8,10,-0.696,0.588
2,3,8,11,-1.513,0.577
2,3,8,12,-1.562,0.513
2,3,8,13,-1.056,0.523
2,3,8,14,-1.166,0.535
2,3,8,15,-1.168,0.556
2,3,8,16,-1.664,0.56
2,3,8,17,-0.62,0.608
2,3,8,18,-1.664,0.537
2,3,8,19,-1.056,0.58
2,3,8,20,-1.219,0.59
2,3,8,21,-1.992,0.701
2,3,8,22,-1.598,0.575
2,3,8,23,-0.925,0.647
2,3,8,24,-1.63,0.567
2,3,8,25,-1.314,0.709
2,3,8,26,-1.946,0.6
2,3,8,27,-4.676,0.762
2,3,8,28,-5.597,0.654
2,3,8,29,-1.527,0.584
2,3,8,30,-1.941,0.539
2,3,8,31,-1.503,0.578
2,3,9,10,-0.676,0.651
2,3,9,11,-1.319,0.578
2,3,9,12,-1.417,0.505
2,3,9,13,-1.004,0.519
2,3,9,14,-0.987,0.533
2,3,9,15,-0.949,0.551
2,3,9,16,-1.482,0.549
2,3,9,17,-0.51,0.604
2,3,9,18,-1.449,0.532
2,3,9,19,-0.853,0.576
2,3,9,20,-1.225,0.593
2,3,9,21,-1.846,0.68
2,3,9,22,-1.505,0.571
2,3,9,23,-0.741,0.645
2,3,9,24,-1.508,0.566
2,3,9,25,-1.15,0.696
2,3,9,26,-1.587,0.599
2,3,9,27,-4.987,0.755
2,3,9,28,-3.146,0.637
2,3,9,29,-1.314,0.566
2,3,9,30,-1.573,0.539
2,3,9,31,-1.473,0.572
2,3,10,11,-1.083,0.65
2,3,10,12,-1.113,0.572
2,3,10,13,-0.851,0.564
2,3,10,14,-0.774,0.581
2,3,10,15,-0.708,0.605
2,3,10,16,-1.266,0.587
2,3,10,17,-0.387,0.641
2,3,10,18,-1.222,0.563
2,3,10,19,-0.673,0.625
2,3,10,20,-1.26,0.662
2,3,10,21,-1.476,0.723
2,3,10,22,-1.354,0.619
2,3,10,23,-0.649,0.664
2,3,10,24,-1.191,0.591
2,3,10,25,-0.968,0.719
2,3,10,26,-1.39,0.663
2,3,10,27,-3.285,0.753
2,3,10,28,-2.299,0.694
2,3,10,29,-1.22,0.659
2,3,10,30,-1.191,0.611
2,3,10,31,-1.314,0.604
2,3,11,12,-1.37,0.552
2,3,11,13,-1.041,0.587
2,3,11,14,-1.263,0.585
2,3,11,15,-1.353,0.579
2,3,11,16,-1.732,0.597
2,3,11,17,-0.563,0.669
2,3,11,18,-1.76,0.623
2,3,11,19,-1.14,0.572
2,3,11,20,-1.339,0.608
2,3,11,21,-2.21,0.666
2,3,11,22,-1.715,0.639
2,3,11,23,-1.006,0.653
2,3,11,24,-1.787,0.598
2,3,11,25,-1.458,0.709
2,3,11,26,-2.28,0.577
